,customer_id,observation_date,label,propensity_score
1321,KH011753,2023-12-31,0,0.8402
1322,KH010593,2023-12-31,1,0.8396
1323,KH010550,2023-12-31,1,0.839
1324,KH012067,2023-12-31,1,0.8389
1325,KH011923,2023-12-31,1,0.8386
1326,KH011508,2023-12-31,1,0.8379
1327,KH010157,2023-12-31,1,0.8378
1328,KH010624,2023-12-31,1,0.8375
1329,KH010656,2023-12-31,1,0.8375
1330,KH010684,2023-12-31,1,0.8369
1331,KH012238,2023-12-31,1,0.8367
1332,KH011487,2023-12-31,0,0.836
1333,KH012668,2023-12-31,1,0.8356
1334,KH012576,2023-12-31,1,0.8352
1335,KH012433,2023-12-31,1,0.8351
1336,KH012031,2023-12-31,1,0.835
1337,KH010133,2023-12-31,1,0.8348
1338,KH012432,2023-12-31,1,0.8342
1339,KH011242,2023-12-31,1,0.8339
1340,KH011559,2023-12-31,1,0.8336
1341,KH010739,2023-12-31,1,0.8329
1342,KH012601,2023-12-31,1,0.8323
1343,KH010820,2023-12-31,1,0.832
1344,KH010688,2023-12-31,1,0.8316
1345,KH010666,2023-12-31,1,0.8314
1346,KH011419,2023-12-31,1,0.8294
1347,KH010706,2023-12-31,1,0.8281
1348,KH011714,2023-12-31,1,0.8274
1349,KH010130,2023-12-31,1,0.827
1350,KH012665,2023-12-31,1,0.8262
1351,KH012919,2023-12-31,0,0.8258
1352,KH010358,2023-12-31,1,0.8256
1353,KH010326,2023-12-31,1,0.8251
1354,KH010644,2023-12-31,1,0.824
1355,KH011363,2023-12-31,0,0.8237
1356,KH010545,2023-12-31,1,0.8236
1357,KH012537,2023-12-31,1,0.8229
1358,KH011615,2023-12-31,1,0.8226
1359,KH011590,2023-12-31,1,0.8218
1360,KH011724,2023-12-31,1,0.8217
1361,KH010111,2023-12-31,0,0.8214
1362,KH010898,2023-12-31,1,0.8211
1363,KH010867,2023-12-31,1,0.8209
1364,KH010620,2023-12-31,1,0.8209
1365,KH012670,2023-12-31,1,0.8207
1366,KH010330,2023-12-31,1,0.8196
1367,KH012551,2023-12-31,1,0.8193
1368,KH012318,2023-12-31,1,0.8189
1369,KH010332,2023-12-31,0,0.8184
1370,KH012346,2023-12-31,0,0.8184
1371,KH010132,2023-12-31,1,0.8184
1372,KH010607,2023-12-31,1,0.8182
1373,KH012225,2023-12-31,1,0.818
1374,KH011639,2023-12-31,1,0.8175
1375,KH010255,2023-12-31,0,0.8173
1376,KH012659,2023-12-31,0,0.8173
1377,KH011586,2023-12-31,1,0.8167
1378,KH012468,2023-12-31,1,0.8163
1379,KH012040,2023-12-31,1,0.8154
1380,KH011455,2023-12-31,0,0.8146
1381,KH011101,2023-12-31,1,0.8144
1382,KH011035,2023-12-31,1,0.814
1383,KH012120,2023-12-31,0,0.8137
1384,KH012246,2023-12-31,0,0.8136
1385,KH011517,2023-12-31,1,0.8136
1386,KH011467,2023-12-31,1,0.8135
1387,KH010288,2023-12-31,0,0.813
1388,KH012074,2023-12-31,1,0.8122
1389,KH010591,2023-12-31,1,0.8119
1390,KH011488,2023-12-31,1,0.8112
1391,KH011093,2023-12-31,1,0.8109
1392,KH011404,2023-12-31,1,0.8107
1393,KH010251,2023-12-31,1,0.8101
1394,KH011014,2023-12-31,1,0.81
1395,KH010274,2023-12-31,1,0.8094
1396,KH012644,2023-12-31,1,0.8082
1397,KH010989,2023-12-31,1,0.8082
1398,KH012996,2023-12-31,1,0.8082
1399,KH010742,2023-12-31,1,0.808
1400,KH011374,2023-12-31,1,0.808
1401,KH011571,2023-12-31,1,0.8079
1402,KH010701,2023-12-31,0,0.8078
1403,KH011196,2023-12-31,1,0.8075
1404,KH012191,2023-12-31,1,0.8064
1405,KH011448,2023-12-31,1,0.8063
1406,KH011350,2023-12-31,1,0.8062
1407,KH011752,2023-12-31,0,0.8061
1408,KH011932,2023-12-31,1,0.8056
1409,KH011308,2023-12-31,1,0.8055
1410,KH010905,2023-12-31,0,0.8052
1411,KH011114,2023-12-31,1,0.8048
1412,KH011983,2023-12-31,1,0.8043
1413,KH012934,2023-12-31,1,0.8037
1414,KH011709,2023-12-31,1,0.8026
1415,KH012773,2023-12-31,1,0.8024
1416,KH012233,2023-12-31,1,0.802
1417,KH012732,2023-12-31,1,0.8016
1418,KH012816,2023-12-31,1,0.8011
1419,KH011231,2023-12-31,1,0.8008
1420,KH012705,2023-12-31,1,0.8008
1421,KH011421,2023-12-31,1,0.8004
1422,KH011457,2023-12-31,1,0.8002
1423,KH011744,2023-12-31,1,0.8
1424,KH010382,2023-12-31,1,0.7998
1425,KH010743,2023-12-31,0,0.7991
1426,KH010053,2023-12-31,1,0.7991
1427,KH011143,2023-12-31,1,0.7989
1428,KH010121,2023-12-31,0,0.7987
1429,KH012794,2023-12-31,0,0.7986
1430,KH012678,2023-12-31,1,0.7985
1431,KH011070,2023-12-31,1,0.7973
1432,KH012948,2023-12-31,1,0.7969
1433,KH011948,2023-12-31,1,0.7967
1434,KH012458,2023-12-31,1,0.7953
1435,KH011284,2023-12-31,0,0.7952
1436,KH010802,2023-12-31,1,0.795
1437,KH010446,2023-12-31,1,0.7947
1438,KH012057,2023-12-31,1,0.7947
1439,KH011629,2023-12-31,1,0.7944
1440,KH010679,2023-12-31,1,0.7941
1441,KH010319,2023-12-31,1,0.7924
1442,KH010085,2023-12-31,1,0.7921
1443,KH010165,2023-12-31,1,0.792
1444,KH011600,2023-12-31,1,0.7917
1445,KH012776,2023-12-31,1,0.7914
1446,KH010723,2023-12-31,0,0.7912
1447,KH011941,2023-12-31,1,0.7911
1448,KH010311,2023-12-31,1,0.7903
1449,KH012370,2023-12-31,1,0.7888
1450,KH010793,2023-12-31,1,0.7886
1451,KH011000,2023-12-31,1,0.7877
1452,KH011598,2023-12-31,0,0.7877
1453,KH012149,2023-12-31,1,0.7874
1454,KH011680,2023-12-31,1,0.7871
1455,KH011147,2023-12-31,1,0.7868
1456,KH012485,2023-12-31,1,0.7868
1457,KH012129,2023-12-31,1,0.786
1458,KH011315,2023-12-31,1,0.7857
1459,KH011299,2023-12-31,1,0.7856
1460,KH010789,2023-12-31,0,0.7855
1461,KH011898,2023-12-31,1,0.7855
1462,KH011916,2023-12-31,1,0.7854
1463,KH010479,2023-12-31,0,0.7847
1464,KH010574,2023-12-31,1,0.7845
1465,KH010415,2023-12-31,1,0.7843
1466,KH011307,2023-12-31,1,0.7839
1467,KH012552,2023-12-31,1,0.7837
1468,KH010983,2023-12-31,1,0.7833
1469,KH010361,2023-12-31,1,0.783
1470,KH010247,2023-12-31,1,0.7827
1471,KH012205,2023-12-31,1,0.7827
1472,KH010349,2023-12-31,1,0.7827
1473,KH010373,2023-12-31,1,0.7824
1474,KH011501,2023-12-31,1,0.782
1475,KH010323,2023-12-31,0,0.7806
1476,KH011756,2023-12-31,1,0.7805
1477,KH010587,2023-12-31,1,0.7802
1478,KH012770,2023-12-31,1,0.78
1479,KH011239,2023-12-31,1,0.7799
1480,KH011764,2023-12-31,1,0.7798
1481,KH012145,2023-12-31,0,0.7791
1482,KH012586,2023-12-31,0,0.7789
1483,KH010392,2023-12-31,1,0.7788
1484,KH010220,2023-12-31,1,0.7786
1485,KH012421,2023-12-31,0,0.7782
1486,KH012132,2023-12-31,0,0.7781
1487,KH010454,2023-12-31,1,0.7771
1488,KH012274,2023-12-31,1,0.7758
1489,KH012088,2023-12-31,1,0.7755
1490,KH012623,2023-12-31,0,0.7754
1491,KH011595,2023-12-31,1,0.7754
1492,KH012288,2023-12-31,0,0.7749
1493,KH011770,2023-12-31,1,0.774
1494,KH011511,2023-12-31,1,0.7736
1495,KH011140,2023-12-31,0,0.7736
1496,KH012460,2023-12-31,1,0.773
1497,KH012475,2023-12-31,0,0.7724
1498,KH010605,2023-12-31,1,0.7723
1499,KH011648,2023-12-31,1,0.7721
1500,KH010753,2023-12-31,1,0.7712
1501,KH010521,2023-12-31,1,0.7702
1502,KH011383,2023-12-31,1,0.7691
1503,KH010448,2023-12-31,1,0.7686
1504,KH011651,2023-12-31,1,0.7685
1505,KH010179,2023-12-31,1,0.7677
1506,KH012408,2023-12-31,1,0.7674
1507,KH012457,2023-12-31,1,0.7673
1508,KH011390,2023-12-31,0,0.7668
1509,KH011761,2023-12-31,1,0.7662
1510,KH010611,2023-12-31,1,0.7661
1511,KH010366,2023-12-31,1,0.766
1512,KH012937,2023-12-31,1,0.7647
1513,KH012050,2023-12-31,1,0.7643
1514,KH010271,2023-12-31,1,0.7624
1515,KH011059,2023-12-31,0,0.7623
1516,KH010109,2023-12-31,0,0.7617
1517,KH010617,2023-12-31,0,0.7616
1518,KH012960,2023-12-31,1,0.7615
1519,KH011589,2023-12-31,1,0.761
1520,KH012220,2023-12-31,1,0.7609
1521,KH010594,2023-12-31,1,0.7608
1522,KH012672,2023-12-31,1,0.7606
1523,KH012249,2023-12-31,1,0.7604
1524,KH011947,2023-12-31,1,0.7596
1525,KH011246,2023-12-31,1,0.7595
1526,KH010405,2023-12-31,1,0.7591
1527,KH012317,2023-12-31,1,0.7583
1528,KH010176,2023-12-31,1,0.758
1529,KH012784,2023-12-31,1,0.7576
1530,KH011394,2023-12-31,1,0.7574
1531,KH010233,2023-12-31,1,0.7574
1532,KH012017,2023-12-31,1,0.7569
1533,KH012018,2023-12-31,1,0.7569
1534,KH010825,2023-12-31,1,0.7569
1535,KH010630,2023-12-31,1,0.7566
1536,KH011694,2023-12-31,1,0.7552
1537,KH011896,2023-12-31,1,0.7548
1538,KH012029,2023-12-31,1,0.754
1539,KH012798,2023-12-31,1,0.7535
1540,KH010190,2023-12-31,1,0.7533
1541,KH011607,2023-12-31,1,0.7527
1542,KH011633,2023-12-31,1,0.7525
1543,KH010310,2023-12-31,1,0.7523
1544,KH012405,2023-12-31,1,0.7519
1545,KH010341,2023-12-31,0,0.7515
1546,KH012379,2023-12-31,1,0.7512
1547,KH010393,2023-12-31,1,0.7508
1548,KH012142,2023-12-31,1,0.7506
1549,KH010508,2023-12-31,0,0.7494
1550,KH010856,2023-12-31,1,0.749
1551,KH010150,2023-12-31,1,0.749
1552,KH010438,2023-12-31,1,0.7467
1553,KH012253,2023-12-31,1,0.7464
1554,KH011121,2023-12-31,1,0.7455
1555,KH012226,2023-12-31,1,0.7454
1556,KH012435,2023-12-31,0,0.7446
1557,KH012955,2023-12-31,0,0.7441
1558,KH011336,2023-12-31,1,0.7439
1559,KH011613,2023-12-31,1,0.7431
1560,KH010385,2023-12-31,0,0.7427
1561,KH011244,2023-12-31,1,0.7417
1562,KH012348,2023-12-31,1,0.7413
1563,KH010217,2023-12-31,0,0.739
1564,KH010552,2023-12-31,0,0.7382
1565,KH012660,2023-12-31,1,0.738
1566,KH011023,2023-12-31,0,0.7372
1567,KH011828,2023-12-31,1,0.7369
1568,KH010149,2023-12-31,0,0.7362
1569,KH011643,2023-12-31,1,0.7354
1570,KH011351,2023-12-31,1,0.7353
1571,KH010565,2023-12-31,1,0.7351
1572,KH011760,2023-12-31,1,0.735
1573,KH010037,2023-12-31,0,0.7349
1574,KH011945,2023-12-31,1,0.7344
1575,KH011443,2023-12-31,1,0.7335
1576,KH011706,2023-12-31,1,0.733
1577,KH012183,2023-12-31,1,0.7318
1578,KH012166,2023-12-31,1,0.7311
1579,KH011176,2023-12-31,0,0.7311
1580,KH012547,2023-12-31,1,0.73
1581,KH012368,2023-12-31,0,0.7297
1582,KH010094,2023-12-31,0,0.7284
1583,KH012000,2023-12-31,0,0.728
1584,KH011638,2023-12-31,1,0.7274
1585,KH011582,2023-12-31,1,0.7272
1586,KH011717,2023-12-31,1,0.7269
1587,KH011333,2023-12-31,0,0.7262
1588,KH010906,2023-12-31,1,0.7239
1589,KH010350,2023-12-31,0,0.7237
1590,KH012790,2023-12-31,1,0.7228
1591,KH010689,2023-12-31,1,0.7224
1592,KH012632,2023-12-31,1,0.7221
1593,KH012855,2023-12-31,1,0.7218
1594,KH010104,2023-12-31,1,0.7191
1595,KH011306,2023-12-31,1,0.7183
1596,KH012150,2023-12-31,0,0.7176
1597,KH010214,2023-12-31,1,0.7174
1598,KH011106,2023-12-31,1,0.7168
1599,KH010282,2023-12-31,1,0.7167
1600,KH012925,2023-12-31,1,0.7166
1601,KH011485,2023-12-31,1,0.7163
1602,KH012073,2023-12-31,0,0.7162
1603,KH010903,2023-12-31,0,0.7158
1604,KH011690,2023-12-31,1,0.7157
1605,KH010577,2023-12-31,1,0.7157
1606,KH011037,2023-12-31,0,0.7156
1607,KH012729,2023-12-31,0,0.7156
1608,KH010375,2023-12-31,1,0.7151
1609,KH012453,2023-12-31,1,0.7147
1610,KH010847,2023-12-31,1,0.7143
1611,KH010974,2023-12-31,0,0.7141
1612,KH012117,2023-12-31,1,0.7138
1613,KH010878,2023-12-31,0,0.7134
1614,KH012780,2023-12-31,1,0.7131
1615,KH012766,2023-12-31,1,0.7127
1616,KH012892,2023-12-31,0,0.7122
1617,KH012600,2023-12-31,0,0.7113
1618,KH011222,2023-12-31,1,0.7112
1619,KH011725,2023-12-31,0,0.7107
1620,KH012075,2023-12-31,1,0.7106
1621,KH012271,2023-12-31,1,0.7101
1622,KH010292,2023-12-31,1,0.709
1623,KH012905,2023-12-31,0,0.7087
1624,KH012580,2023-12-31,0,0.7081
1625,KH010062,2023-12-31,1,0.7078
1626,KH010685,2023-12-31,1,0.7078
1627,KH010187,2023-12-31,0,0.7058
1628,KH011905,2023-12-31,1,0.7052
1629,KH010863,2023-12-31,1,0.705
1630,KH011854,2023-12-31,1,0.7048
1631,KH010281,2023-12-31,1,0.7043
1632,KH010193,2023-12-31,1,0.7041
1633,KH010116,2023-12-31,0,0.7034
1634,KH012619,2023-12-31,1,0.7022
1635,KH010265,2023-12-31,1,0.702
1636,KH011593,2023-12-31,1,0.7005
1637,KH012188,2023-12-31,0,0.6997
1638,KH011844,2023-12-31,1,0.6989
1639,KH012471,2023-12-31,0,0.6988
1640,KH012895,2023-12-31,1,0.6981
1641,KH012805,2023-12-31,0,0.6977
1642,KH011272,2023-12-31,1,0.6972
1643,KH010839,2023-12-31,0,0.697
1644,KH010943,2023-12-31,1,0.6967
1645,KH011918,2023-12-31,0,0.6965
1646,KH010204,2023-12-31,1,0.6946
1647,KH012335,2023-12-31,1,0.6944
1648,KH011032,2023-12-31,1,0.6943
1649,KH011503,2023-12-31,1,0.6942
1650,KH012691,2023-12-31,1,0.694
1651,KH010583,2023-12-31,1,0.6923
1652,KH011469,2023-12-31,0,0.6922
1653,KH010752,2023-12-31,1,0.692
1654,KH011486,2023-12-31,0,0.6917
1655,KH010324,2023-12-31,1,0.6893
1656,KH012086,2023-12-31,1,0.689
1657,KH010240,2023-12-31,0,0.6889
1658,KH012104,2023-12-31,0,0.687
1659,KH010050,2023-12-31,1,0.6861
1660,KH010379,2023-12-31,1,0.686
1661,KH012973,2023-12-31,1,0.686
1662,KH011837,2023-12-31,1,0.6855
1663,KH012213,2023-12-31,1,0.6845
1664,KH011579,2023-12-31,0,0.6842
1665,KH010959,2023-12-31,0,0.6836
1666,KH010148,2023-12-31,0,0.683
1667,KH011170,2023-12-31,0,0.6823
1668,KH010459,2023-12-31,1,0.6822
1669,KH011562,2023-12-31,1,0.6817
1670,KH011473,2023-12-31,1,0.6807
1671,KH010061,2023-12-31,1,0.6806
1672,KH012624,2023-12-31,1,0.6804
1673,KH012329,2023-12-31,1,0.6801
1674,KH011618,2023-12-31,1,0.6797
1675,KH012959,2023-12-31,0,0.6794
1676,KH010951,2023-12-31,0,0.6772
1677,KH012095,2023-12-31,1,0.6772
1678,KH012429,2023-12-31,1,0.676
1679,KH011874,2023-12-31,0,0.6747
1680,KH012728,2023-12-31,0,0.6732
1681,KH011316,2023-12-31,1,0.673
1682,KH011642,2023-12-31,1,0.6721
1683,KH012454,2023-12-31,1,0.6718
1684,KH012713,2023-12-31,1,0.6706
1685,KH012069,2023-12-31,0,0.6701
1686,KH012577,2023-12-31,1,0.6686
1687,KH012810,2023-12-31,0,0.6685
1688,KH011199,2023-12-31,1,0.6684
1689,KH010381,2023-12-31,0,0.6666
1690,KH012024,2023-12-31,1,0.6665
1691,KH011557,2023-12-31,1,0.6663
1692,KH010327,2023-12-31,1,0.6663
1693,KH010840,2023-12-31,0,0.6662
1694,KH011985,2023-12-31,1,0.6651
1695,KH012832,2023-12-31,1,0.6647
1696,KH011328,2023-12-31,0,0.6643
1697,KH012385,2023-12-31,1,0.6618
1698,KH012330,2023-12-31,1,0.6613
1699,KH010489,2023-12-31,1,0.6611
1700,KH012195,2023-12-31,1,0.6609
1701,KH011468,2023-12-31,1,0.6609
1702,KH012291,2023-12-31,1,0.6603
1703,KH012214,2023-12-31,1,0.6598
1704,KH012038,2023-12-31,1,0.6593
1705,KH011174,2023-12-31,1,0.6592
1706,KH012058,2023-12-31,1,0.6576
1707,KH010105,2023-12-31,1,0.657
1708,KH011425,2023-12-31,1,0.6563
1709,KH011393,2023-12-31,1,0.6557
1710,KH010670,2023-12-31,1,0.6554
1711,KH012573,2023-12-31,1,0.6551
1712,KH011986,2023-12-31,0,0.6535
1713,KH012503,2023-12-31,1,0.6533
1714,KH012520,2023-12-31,1,0.6531
1715,KH011596,2023-12-31,0,0.653
1716,KH012936,2023-12-31,1,0.6529
1717,KH011581,2023-12-31,1,0.6517
1718,KH010779,2023-12-31,0,0.651
1719,KH011312,2023-12-31,1,0.6507
1720,KH011255,2023-12-31,0,0.6501
1721,KH010426,2023-12-31,1,0.6496
1722,KH011253,2023-12-31,1,0.649
1723,KH012080,2023-12-31,1,0.648
1724,KH012709,2023-12-31,0,0.6479
1725,KH011771,2023-12-31,1,0.6475
1726,KH012456,2023-12-31,1,0.6474
1727,KH012752,2023-12-31,1,0.6472
1728,KH010963,2023-12-31,1,0.6468
1729,KH011574,2023-12-31,0,0.6463
1730,KH011977,2023-12-31,1,0.6455
1731,KH012617,2023-12-31,0,0.6455
1732,KH010865,2023-12-31,1,0.6443
1733,KH010212,2023-12-31,1,0.6435
1734,KH012915,2023-12-31,1,0.6425
1735,KH012699,2023-12-31,0,0.6421
1736,KH010072,2023-12-31,0,0.6419
1737,KH012872,2023-12-31,1,0.6411
1738,KH011847,2023-12-31,1,0.641
1739,KH012677,2023-12-31,1,0.6406
1740,KH012710,2023-12-31,1,0.6405
1741,KH010296,2023-12-31,0,0.6403
1742,KH011583,2023-12-31,1,0.6392
1743,KH010860,2023-12-31,1,0.6385
1744,KH010645,2023-12-31,1,0.6384
1745,KH012883,2023-12-31,1,0.6367
1746,KH010439,2023-12-31,1,0.6366
1747,KH012853,2023-12-31,1,0.6365
1748,KH010805,2023-12-31,0,0.6362
1749,KH012126,2023-12-31,0,0.6361
1750,KH010421,2023-12-31,0,0.6356
1751,KH010882,2023-12-31,1,0.635
1752,KH011692,2023-12-31,1,0.6349
1753,KH010016,2023-12-31,1,0.6345
1754,KH011519,2023-12-31,0,0.6341
1755,KH012237,2023-12-31,0,0.6334
1756,KH012695,2023-12-31,1,0.6333
1757,KH010919,2023-12-31,1,0.633
1758,KH010122,2023-12-31,0,0.6328
1759,KH012244,2023-12-31,1,0.6324
1760,KH011428,2023-12-31,0,0.6315
1761,KH012010,2023-12-31,0,0.6314
1762,KH011605,2023-12-31,1,0.6312
1763,KH011823,2023-12-31,1,0.631
1764,KH010257,2023-12-31,1,0.631
1765,KH011135,2023-12-31,0,0.6306
1766,KH010049,2023-12-31,1,0.6294
1767,KH011768,2023-12-31,1,0.629
1768,KH011853,2023-12-31,1,0.629
1769,KH010153,2023-12-31,1,0.629
1770,KH011601,2023-12-31,1,0.6288
1771,KH012286,2023-12-31,1,0.6276
1772,KH011125,2023-12-31,1,0.6268
1773,KH012110,2023-12-31,0,0.6263
1774,KH010710,2023-12-31,0,0.6255
1775,KH011384,2023-12-31,1,0.625
1776,KH012355,2023-12-31,1,0.6247
1777,KH011192,2023-12-31,0,0.624
1778,KH012106,2023-12-31,1,0.6235
1779,KH012788,2023-12-31,0,0.6228
1780,KH010917,2023-12-31,0,0.6223
1781,KH011331,2023-12-31,1,0.6221
1782,KH011270,2023-12-31,0,0.6214
1783,KH010403,2023-12-31,1,0.6208
1784,KH012488,2023-12-31,0,0.62
1785,KH011881,2023-12-31,0,0.6188
1786,KH010491,2023-12-31,0,0.6182
1787,KH012930,2023-12-31,1,0.618
1788,KH010370,2023-12-31,0,0.6178
1789,KH012356,2023-12-31,1,0.6177
1790,KH010221,2023-12-31,1,0.6177
1791,KH011438,2023-12-31,0,0.6177
1792,KH010884,2023-12-31,1,0.6172
1793,KH010546,2023-12-31,0,0.6167
1794,KH012384,2023-12-31,1,0.6166
1795,KH010578,2023-12-31,1,0.6165
1796,KH010188,2023-12-31,1,0.615
1797,KH011444,2023-12-31,0,0.6149
1798,KH011369,2023-12-31,1,0.6146
1799,KH012374,2023-12-31,1,0.6141
1800,KH010086,2023-12-31,1,0.6139
1801,KH010079,2023-12-31,1,0.6132
1802,KH012212,2023-12-31,1,0.6126
1803,KH012686,2023-12-31,1,0.6121
1804,KH011585,2023-12-31,1,0.612
1805,KH011226,2023-12-31,0,0.6108
1806,KH011663,2023-12-31,0,0.6106
1807,KH011936,2023-12-31,1,0.6098
1808,KH011204,2023-12-31,1,0.6084
1809,KH011360,2023-12-31,0,0.6083
1810,KH011017,2023-12-31,1,0.6082
1811,KH011565,2023-12-31,0,0.6081
1812,KH011672,2023-12-31,1,0.6081
1813,KH012877,2023-12-31,0,0.608
1814,KH011775,2023-12-31,0,0.608
1815,KH012616,2023-12-31,0,0.6077
1816,KH011695,2023-12-31,1,0.6076
1817,KH011148,2023-12-31,1,0.6074
1818,KH011027,2023-12-31,1,0.6069
1819,KH010835,2023-12-31,1,0.6067
1820,KH010012,2023-12-31,1,0.6066
1821,KH010800,2023-12-31,1,0.6066
1822,KH011081,2023-12-31,1,0.6064
1823,KH010732,2023-12-31,0,0.6049
1824,KH011208,2023-12-31,1,0.6048
1825,KH012741,2023-12-31,0,0.6047
1826,KH010703,2023-12-31,1,0.6036
1827,KH012531,2023-12-31,1,0.6033
1828,KH011230,2023-12-31,0,0.6029
1829,KH011445,2023-12-31,1,0.6029
1830,KH010239,2023-12-31,1,0.6028
1831,KH011865,2023-12-31,1,0.6028
1832,KH012658,2023-12-31,1,0.6028
1833,KH012328,2023-12-31,0,0.6018
1834,KH010858,2023-12-31,0,0.6013
1835,KH011902,2023-12-31,1,0.6006
1836,KH012875,2023-12-31,1,0.6006
1837,KH010945,2023-12-31,0,0.6001
1838,KH011867,2023-12-31,1,0.6
1839,KH011183,2023-12-31,0,0.5998
1840,KH010960,2023-12-31,0,0.5991
1841,KH012354,2023-12-31,0,0.5988
1842,KH010399,2023-12-31,1,0.5988
1843,KH012570,2023-12-31,0,0.5986
1844,KH010996,2023-12-31,1,0.5985
1845,KH011057,2023-12-31,0,0.5983
1846,KH012138,2023-12-31,0,0.5979
1847,KH012692,2023-12-31,0,0.5977
1848,KH012800,2023-12-31,1,0.5977
1849,KH012371,2023-12-31,1,0.5974
1850,KH010444,2023-12-31,1,0.5973
1851,KH011329,2023-12-31,1,0.5971
1852,KH010414,2023-12-31,1,0.597
1853,KH010284,2023-12-31,1,0.5968
1854,KH012538,2023-12-31,1,0.5962
1855,KH010417,2023-12-31,1,0.5955
1856,KH011729,2023-12-31,0,0.5953
1857,KH011884,2023-12-31,0,0.5952
1858,KH012526,2023-12-31,1,0.5948
1859,KH010428,2023-12-31,1,0.594
1860,KH011963,2023-12-31,0,0.5939
1861,KH012929,2023-12-31,0,0.5936
1862,KH011321,2023-12-31,1,0.5935
1863,KH010458,2023-12-31,0,0.5935
1864,KH011719,2023-12-31,1,0.5929
1865,KH012112,2023-12-31,0,0.5926
1866,KH011555,2023-12-31,1,0.5921
1867,KH011115,2023-12-31,1,0.5918
1868,KH010731,2023-12-31,0,0.5913
1869,KH010264,2023-12-31,0,0.5912
1870,KH011670,2023-12-31,1,0.5906
1871,KH012168,2023-12-31,1,0.5902
1872,KH011041,2023-12-31,1,0.5898
1873,KH012852,2023-12-31,0,0.5898
1874,KH011772,2023-12-31,0,0.5896
1875,KH010106,2023-12-31,0,0.5893
1876,KH012202,2023-12-31,1,0.5892
1877,KH012280,2023-12-31,1,0.5886
1878,KH012560,2023-12-31,1,0.5881
1879,KH012603,2023-12-31,0,0.5881
1880,KH012420,2023-12-31,0,0.5878
1881,KH012122,2023-12-31,1,0.5869
1882,KH010939,2023-12-31,0,0.5869
1883,KH011722,2023-12-31,1,0.5866
1884,KH012651,2023-12-31,0,0.5854
1885,KH010586,2023-12-31,1,0.5851
1886,KH010530,2023-12-31,0,0.585
1887,KH010715,2023-12-31,1,0.5846
1888,KH010808,2023-12-31,0,0.5846
1889,KH012599,2023-12-31,1,0.5844
1890,KH011878,2023-12-31,1,0.5843
1891,KH012924,2023-12-31,1,0.5842
1892,KH010041,2023-12-31,1,0.584
1893,KH010000,2023-12-31,0,0.5836
1894,KH012818,2023-12-31,0,0.5834
1895,KH010343,2023-12-31,1,0.5834
1896,KH012903,2023-12-31,0,0.5833
1897,KH012865,2023-12-31,1,0.5827
1898,KH012419,2023-12-31,0,0.5823
1899,KH010911,2023-12-31,1,0.5823
1900,KH011163,2023-12-31,1,0.5822
1901,KH012801,2023-12-31,1,0.5822
1902,KH011664,2023-12-31,1,0.5813
1903,KH012179,2023-12-31,0,0.581
1904,KH010883,2023-12-31,0,0.5808
1905,KH010717,2023-12-31,1,0.5803
1906,KH011205,2023-12-31,1,0.5799
1907,KH011550,2023-12-31,1,0.5796
1908,KH010669,2023-12-31,0,0.5792
1909,KH012482,2023-12-31,1,0.5781
1910,KH012842,2023-12-31,0,0.5772
1911,KH012518,2023-12-31,1,0.5768
1912,KH010270,2023-12-31,0,0.5763
1913,KH012536,2023-12-31,1,0.5761
1914,KH011900,2023-12-31,1,0.5761
1915,KH011227,2023-12-31,1,0.576
1916,KH012629,2023-12-31,0,0.5758
1917,KH012336,2023-12-31,0,0.5758
1918,KH010477,2023-12-31,0,0.5756
1919,KH011885,2023-12-31,1,0.5751
1920,KH011015,2023-12-31,0,0.5749
1921,KH011538,2023-12-31,1,0.5745
1922,KH010411,2023-12-31,1,0.5745
1923,KH012846,2023-12-31,0,0.5738
1924,KH010949,2023-12-31,1,0.5738
1925,KH011214,2023-12-31,0,0.5738
1926,KH011650,2023-12-31,1,0.5735
1927,KH012609,2023-12-31,0,0.5735
1928,KH011498,2023-12-31,1,0.5728
1929,KH011915,2023-12-31,0,0.5728
1930,KH011678,2023-12-31,0,0.5727
1931,KH011721,2023-12-31,1,0.5727
1932,KH012447,2023-12-31,1,0.5727
1933,KH010941,2023-12-31,0,0.5726
1934,KH012802,2023-12-31,0,0.5723
1935,KH012461,2023-12-31,1,0.5721
1936,KH012489,2023-12-31,0,0.5719
1937,KH010854,2023-12-31,1,0.5717
1938,KH010691,2023-12-31,0,0.5715
1939,KH011955,2023-12-31,1,0.5715
1940,KH011575,2023-12-31,0,0.5714
1941,KH011463,2023-12-31,0,0.5714
1942,KH011554,2023-12-31,0,0.5713
1943,KH010725,2023-12-31,0,0.5711
1944,KH012913,2023-12-31,1,0.5709
1945,KH010492,2023-12-31,0,0.5702
1946,KH010560,2023-12-31,1,0.5702
1947,KH010007,2023-12-31,0,0.5701
1948,KH012724,2023-12-31,1,0.5698
1949,KH011173,2023-12-31,1,0.5697
1950,KH012990,2023-12-31,0,0.5696
1951,KH010837,2023-12-31,1,0.5693
1952,KH011914,2023-12-31,1,0.5688
1953,KH010775,2023-12-31,1,0.5687
1954,KH010135,2023-12-31,1,0.5681
1955,KH012908,2023-12-31,1,0.5678
1956,KH012015,2023-12-31,0,0.5672
1957,KH012535,2023-12-31,0,0.5672
1958,KH010394,2023-12-31,0,0.5668
