customer_id,label_window_start,label_window_end,converted
KH005180,2023-07-01,2023-09-30,1
KH005181,2023-07-01,2023-09-30,0
KH005182,2023-07-01,2023-09-30,0
KH005183,2023-07-01,2023-09-30,0
KH005184,2023-07-01,2023-09-30,1
KH005185,2023-07-01,2023-09-30,1
KH005186,2023-07-01,2023-09-30,1
KH005187,2023-07-01,2023-09-30,1
KH005188,2023-07-01,2023-09-30,1
KH005189,2023-07-01,2023-09-30,1
KH005190,2023-07-01,2023-09-30,1
KH005191,2023-07-01,2023-09-30,0
KH005192,2023-07-01,2023-09-30,0
KH005193,2023-07-01,2023-09-30,1
KH005194,2023-07-01,2023-09-30,1
KH005195,2023-07-01,2023-09-30,0
KH005196,2023-07-01,2023-09-30,1
KH005197,2023-07-01,2023-09-30,0
KH005198,2023-07-01,2023-09-30,1
KH005199,2023-07-01,2023-09-30,1
KH005200,2023-07-01,2023-09-30,1
KH005201,2023-07-01,2023-09-30,1
KH005202,2023-07-01,2023-09-30,0
KH005203,2023-07-01,2023-09-30,1
KH005204,2023-07-01,2023-09-30,1
KH005205,2023-07-01,2023-09-30,1
KH005206,2023-07-01,2023-09-30,1
KH005207,2023-07-01,2023-09-30,0
KH005208,2023-07-01,2023-09-30,1
KH005209,2023-07-01,2023-09-30,0
KH005210,2023-07-01,2023-09-30,0
KH005211,2023-07-01,2023-09-30,1
KH005212,2023-07-01,2023-09-30,1
KH005213,2023-07-01,2023-09-30,1
KH005214,2023-07-01,2023-09-30,1
KH005215,2023-07-01,2023-09-30,1
KH005216,2023-07-01,2023-09-30,1
KH005217,2023-07-01,2023-09-30,1
KH005218,2023-07-01,2023-09-30,1
KH005219,2023-07-01,2023-09-30,0
KH005220,2023-07-01,2023-09-30,1
KH005221,2023-07-01,2023-09-30,1
KH005222,2023-07-01,2023-09-30,1
KH005223,2023-07-01,2023-09-30,1
KH005224,2023-07-01,2023-09-30,1
KH005225,2023-07-01,2023-09-30,1
KH005226,2023-07-01,2023-09-30,1
KH005227,2023-07-01,2023-09-30,0
KH005228,2023-07-01,2023-09-30,0
KH005229,2023-07-01,2023-09-30,1
KH005230,2023-07-01,2023-09-30,1
KH005231,2023-07-01,2023-09-30,1
KH005232,2023-07-01,2023-09-30,0
KH005233,2023-07-01,2023-09-30,0
KH005234,2023-07-01,2023-09-30,1
KH005235,2023-07-01,2023-09-30,1
KH005236,2023-07-01,2023-09-30,1
KH005237,2023-07-01,2023-09-30,1
KH005238,2023-07-01,2023-09-30,1
KH005239,2023-07-01,2023-09-30,1
KH005240,2023-07-01,2023-09-30,0
KH005241,2023-07-01,2023-09-30,1
KH005242,2023-07-01,2023-09-30,1
KH005243,2023-07-01,2023-09-30,1
KH005244,2023-07-01,2023-09-30,1
KH005245,2023-07-01,2023-09-30,1
KH005246,2023-07-01,2023-09-30,1
KH005247,2023-07-01,2023-09-30,0
KH005248,2023-07-01,2023-09-30,0
KH005249,2023-07-01,2023-09-30,1
KH005250,2023-07-01,2023-09-30,1
KH005251,2023-07-01,2023-09-30,1
KH005252,2023-07-01,2023-09-30,1
KH005253,2023-07-01,2023-09-30,1
KH005254,2023-07-01,2023-09-30,0
KH005255,2023-07-01,2023-09-30,0
KH005256,2023-07-01,2023-09-30,1
KH005257,2023-07-01,2023-09-30,1
KH005258,2023-07-01,2023-09-30,1
KH005259,2023-07-01,2023-09-30,1
KH005260,2023-07-01,2023-09-30,1
KH005261,2023-07-01,2023-09-30,0
KH005262,2023-07-01,2023-09-30,1
KH005263,2023-07-01,2023-09-30,0
KH005264,2023-07-01,2023-09-30,1
KH005265,2023-07-01,2023-09-30,1
KH005266,2023-07-01,2023-09-30,0
KH005267,2023-07-01,2023-09-30,1
KH005268,2023-07-01,2023-09-30,1
KH005269,2023-07-01,2023-09-30,0
KH005270,2023-07-01,2023-09-30,1
KH005271,2023-07-01,2023-09-30,1
KH005272,2023-07-01,2023-09-30,1
KH005273,2023-07-01,2023-09-30,1
KH005274,2023-07-01,2023-09-30,1
KH005275,2023-07-01,2023-09-30,0
KH005276,2023-07-01,2023-09-30,0
KH005277,2023-07-01,2023-09-30,0
KH005278,2023-07-01,2023-09-30,1
KH005279,2023-07-01,2023-09-30,1
KH005280,2023-07-01,2023-09-30,1
KH005281,2023-07-01,2023-09-30,1
KH005282,2023-07-01,2023-09-30,1
KH005283,2023-07-01,2023-09-30,1
KH005284,2023-07-01,2023-09-30,0
KH005285,2023-07-01,2023-09-30,0
KH005286,2023-07-01,2023-09-30,0
KH005287,2023-07-01,2023-09-30,1
KH005288,2023-07-01,2023-09-30,0
KH005289,2023-07-01,2023-09-30,1
KH005290,2023-07-01,2023-09-30,1
KH005291,2023-07-01,2023-09-30,0
KH005292,2023-07-01,2023-09-30,0
KH005293,2023-07-01,2023-09-30,0
KH005294,2023-07-01,2023-09-30,0
KH005295,2023-07-01,2023-09-30,1
KH005296,2023-07-01,2023-09-30,1
KH005297,2023-07-01,2023-09-30,1
KH005298,2023-07-01,2023-09-30,0
KH005299,2023-07-01,2023-09-30,1
KH005300,2023-07-01,2023-09-30,0
KH005301,2023-07-01,2023-09-30,1
KH005302,2023-07-01,2023-09-30,0
KH005303,2023-07-01,2023-09-30,1
KH005304,2023-07-01,2023-09-30,1
KH005305,2023-07-01,2023-09-30,1
KH005306,2023-07-01,2023-09-30,0
KH005307,2023-07-01,2023-09-30,1
KH005308,2023-07-01,2023-09-30,1
KH005309,2023-07-01,2023-09-30,0
KH005310,2023-07-01,2023-09-30,1
KH005311,2023-07-01,2023-09-30,0
KH005312,2023-07-01,2023-09-30,0
KH005313,2023-07-01,2023-09-30,1
KH005314,2023-07-01,2023-09-30,1
KH005315,2023-07-01,2023-09-30,1
KH005316,2023-07-01,2023-09-30,1
KH005317,2023-07-01,2023-09-30,1
KH005318,2023-07-01,2023-09-30,0
KH005319,2023-07-01,2023-09-30,1
KH005320,2023-07-01,2023-09-30,1
KH005321,2023-07-01,2023-09-30,1
KH005322,2023-07-01,2023-09-30,1
KH005323,2023-07-01,2023-09-30,1
KH005324,2023-07-01,2023-09-30,1
KH005325,2023-07-01,2023-09-30,1
KH005326,2023-07-01,2023-09-30,0
KH005327,2023-07-01,2023-09-30,1
KH005328,2023-07-01,2023-09-30,0
KH005329,2023-07-01,2023-09-30,1
KH005330,2023-07-01,2023-09-30,1
KH005331,2023-07-01,2023-09-30,0
KH005332,2023-07-01,2023-09-30,1
KH005333,2023-07-01,2023-09-30,1
KH005334,2023-07-01,2023-09-30,0
KH005335,2023-07-01,2023-09-30,0
KH005336,2023-07-01,2023-09-30,1
KH005337,2023-07-01,2023-09-30,1
KH005338,2023-07-01,2023-09-30,0
KH005339,2023-07-01,2023-09-30,1
KH005340,2023-07-01,2023-09-30,1
KH005341,2023-07-01,2023-09-30,0
KH005342,2023-07-01,2023-09-30,1
KH005343,2023-07-01,2023-09-30,1
KH005344,2023-07-01,2023-09-30,0
KH005345,2023-07-01,2023-09-30,1
KH005346,2023-07-01,2023-09-30,1
KH005347,2023-07-01,2023-09-30,1
KH005348,2023-07-01,2023-09-30,0
KH005349,2023-07-01,2023-09-30,1
KH005350,2023-07-01,2023-09-30,0
KH005351,2023-07-01,2023-09-30,1
KH005352,2023-07-01,2023-09-30,1
KH005353,2023-07-01,2023-09-30,1
KH005354,2023-07-01,2023-09-30,1
KH005355,2023-07-01,2023-09-30,1
KH005356,2023-07-01,2023-09-30,0
KH005357,2023-07-01,2023-09-30,1
KH005358,2023-07-01,2023-09-30,1
KH005359,2023-07-01,2023-09-30,1
KH005360,2023-07-01,2023-09-30,1
KH005361,2023-07-01,2023-09-30,1
KH005362,2023-07-01,2023-09-30,1
KH005363,2023-07-01,2023-09-30,1
KH005364,2023-07-01,2023-09-30,0
KH005365,2023-07-01,2023-09-30,0
KH005366,2023-07-01,2023-09-30,1
KH005367,2023-07-01,2023-09-30,0
KH005368,2023-07-01,2023-09-30,0
KH005369,2023-07-01,2023-09-30,1
KH005370,2023-07-01,2023-09-30,0
KH005371,2023-07-01,2023-09-30,0
KH005372,2023-07-01,2023-09-30,1
KH005373,2023-07-01,2023-09-30,1
KH005374,2023-07-01,2023-09-30,1
KH005375,2023-07-01,2023-09-30,1
KH005376,2023-07-01,2023-09-30,1
KH005377,2023-07-01,2023-09-30,1
KH005378,2023-07-01,2023-09-30,1
KH005379,2023-07-01,2023-09-30,0
KH005380,2023-07-01,2023-09-30,1
KH005381,2023-07-01,2023-09-30,0
KH005382,2023-07-01,2023-09-30,0
KH005383,2023-07-01,2023-09-30,0
KH005384,2023-07-01,2023-09-30,1
KH005385,2023-07-01,2023-09-30,1
KH005386,2023-07-01,2023-09-30,0
KH005387,2023-07-01,2023-09-30,1
KH005388,2023-07-01,2023-09-30,1
KH005389,2023-07-01,2023-09-30,1
KH005390,2023-07-01,2023-09-30,1
KH005391,2023-07-01,2023-09-30,0
KH005392,2023-07-01,2023-09-30,1
KH005393,2023-07-01,2023-09-30,1
KH005394,2023-07-01,2023-09-30,1
KH005395,2023-07-01,2023-09-30,1
KH005396,2023-07-01,2023-09-30,1
KH005397,2023-07-01,2023-09-30,1
KH005398,2023-07-01,2023-09-30,0
KH005399,2023-07-01,2023-09-30,1
KH005400,2023-07-01,2023-09-30,1
KH005401,2023-07-01,2023-09-30,1
KH005402,2023-07-01,2023-09-30,1
KH005403,2023-07-01,2023-09-30,1
KH005404,2023-07-01,2023-09-30,0
KH005405,2023-07-01,2023-09-30,1
KH005406,2023-07-01,2023-09-30,0
KH005407,2023-07-01,2023-09-30,1
KH005408,2023-07-01,2023-09-30,1
KH005409,2023-07-01,2023-09-30,1
KH005410,2023-07-01,2023-09-30,1
KH005411,2023-07-01,2023-09-30,1
KH005412,2023-07-01,2023-09-30,0
KH005413,2023-07-01,2023-09-30,0
KH005414,2023-07-01,2023-09-30,0
KH005415,2023-07-01,2023-09-30,0
KH005416,2023-07-01,2023-09-30,0
KH005417,2023-07-01,2023-09-30,1
KH005418,2023-07-01,2023-09-30,1
KH005419,2023-07-01,2023-09-30,1
KH005420,2023-07-01,2023-09-30,1
KH005421,2023-07-01,2023-09-30,0
KH005422,2023-07-01,2023-09-30,1
KH005423,2023-07-01,2023-09-30,1
KH005424,2023-07-01,2023-09-30,1
KH005425,2023-07-01,2023-09-30,0
KH005426,2023-07-01,2023-09-30,1
KH005427,2023-07-01,2023-09-30,1
KH005428,2023-07-01,2023-09-30,1
KH005429,2023-07-01,2023-09-30,1
KH005430,2023-07-01,2023-09-30,0
KH005431,2023-07-01,2023-09-30,1
KH005432,2023-07-01,2023-09-30,1
KH005433,2023-07-01,2023-09-30,1
KH005434,2023-07-01,2023-09-30,0
KH005435,2023-07-01,2023-09-30,0
KH005436,2023-07-01,2023-09-30,1
KH005437,2023-07-01,2023-09-30,1
KH005438,2023-07-01,2023-09-30,1
KH005439,2023-07-01,2023-09-30,1
KH005440,2023-07-01,2023-09-30,0
KH005441,2023-07-01,2023-09-30,1
KH005442,2023-07-01,2023-09-30,1
KH005443,2023-07-01,2023-09-30,1
KH005444,2023-07-01,2023-09-30,1
KH005445,2023-07-01,2023-09-30,1
KH005446,2023-07-01,2023-09-30,0
KH005447,2023-07-01,2023-09-30,1
KH005448,2023-07-01,2023-09-30,1
KH005449,2023-07-01,2023-09-30,1
KH005450,2023-07-01,2023-09-30,1
KH005451,2023-07-01,2023-09-30,1
KH005452,2023-07-01,2023-09-30,1
KH005453,2023-07-01,2023-09-30,0
KH005454,2023-07-01,2023-09-30,1
KH005455,2023-07-01,2023-09-30,1
KH005456,2023-07-01,2023-09-30,0
KH005457,2023-07-01,2023-09-30,1
KH005458,2023-07-01,2023-09-30,0
KH005459,2023-07-01,2023-09-30,1
KH005460,2023-07-01,2023-09-30,1
KH005461,2023-07-01,2023-09-30,1
KH005462,2023-07-01,2023-09-30,1
KH005463,2023-07-01,2023-09-30,1
KH005464,2023-07-01,2023-09-30,1
KH005465,2023-07-01,2023-09-30,1
KH005466,2023-07-01,2023-09-30,1
KH005467,2023-07-01,2023-09-30,1
KH005468,2023-07-01,2023-09-30,0
KH005469,2023-07-01,2023-09-30,1
KH005470,2023-07-01,2023-09-30,1
KH005471,2023-07-01,2023-09-30,1
KH005472,2023-07-01,2023-09-30,1
KH005473,2023-07-01,2023-09-30,1
KH005474,2023-07-01,2023-09-30,0
KH005475,2023-07-01,2023-09-30,1
KH005476,2023-07-01,2023-09-30,1
KH005477,2023-07-01,2023-09-30,1
KH005478,2023-07-01,2023-09-30,1
KH005479,2023-07-01,2023-09-30,0
KH005480,2023-07-01,2023-09-30,1
KH005481,2023-07-01,2023-09-30,1
KH005482,2023-07-01,2023-09-30,0
KH005483,2023-07-01,2023-09-30,1
KH005484,2023-07-01,2023-09-30,1
KH005485,2023-07-01,2023-09-30,1
KH005486,2023-07-01,2023-09-30,0
KH005487,2023-07-01,2023-09-30,1
KH005488,2023-07-01,2023-09-30,1
KH005489,2023-07-01,2023-09-30,1
KH005490,2023-07-01,2023-09-30,0
KH005491,2023-07-01,2023-09-30,1
KH005492,2023-07-01,2023-09-30,1
KH005493,2023-07-01,2023-09-30,1
KH005494,2023-07-01,2023-09-30,0
KH005495,2023-07-01,2023-09-30,1
KH005496,2023-07-01,2023-09-30,1
KH005497,2023-07-01,2023-09-30,1
KH005498,2023-07-01,2023-09-30,1
KH005499,2023-07-01,2023-09-30,1
KH005500,2023-07-01,2023-09-30,1
KH005501,2023-07-01,2023-09-30,1
KH005502,2023-07-01,2023-09-30,1
KH005503,2023-07-01,2023-09-30,1
KH005504,2023-07-01,2023-09-30,1
KH005505,2023-07-01,2023-09-30,1
KH005506,2023-07-01,2023-09-30,1
KH005507,2023-07-01,2023-09-30,0
KH005508,2023-07-01,2023-09-30,1
KH005509,2023-07-01,2023-09-30,1
KH005510,2023-07-01,2023-09-30,1
KH005511,2023-07-01,2023-09-30,1
KH005512,2023-07-01,2023-09-30,0
KH005513,2023-07-01,2023-09-30,1
KH005514,2023-07-01,2023-09-30,1
KH005515,2023-07-01,2023-09-30,1
KH005516,2023-07-01,2023-09-30,1
KH005517,2023-07-01,2023-09-30,1
KH005518,2023-07-01,2023-09-30,1
KH005519,2023-07-01,2023-09-30,1
KH005520,2023-07-01,2023-09-30,0
KH005521,2023-07-01,2023-09-30,1
KH005522,2023-07-01,2023-09-30,1
KH005523,2023-07-01,2023-09-30,0
KH005524,2023-07-01,2023-09-30,1
KH005525,2023-07-01,2023-09-30,1
KH005526,2023-07-01,2023-09-30,0
KH005527,2023-07-01,2023-09-30,1
KH005528,2023-07-01,2023-09-30,0
KH005529,2023-07-01,2023-09-30,0
KH005530,2023-07-01,2023-09-30,1
KH005531,2023-07-01,2023-09-30,1
KH005532,2023-07-01,2023-09-30,1
KH005533,2023-07-01,2023-09-30,1
KH005534,2023-07-01,2023-09-30,1
KH005535,2023-07-01,2023-09-30,1
KH005536,2023-07-01,2023-09-30,1
KH005537,2023-07-01,2023-09-30,0
KH005538,2023-07-01,2023-09-30,1
KH005539,2023-07-01,2023-09-30,1
KH005540,2023-07-01,2023-09-30,1
KH005541,2023-07-01,2023-09-30,0
KH005542,2023-07-01,2023-09-30,1
KH005543,2023-07-01,2023-09-30,1
KH005544,2023-07-01,2023-09-30,1
KH005545,2023-07-01,2023-09-30,0
KH005546,2023-07-01,2023-09-30,1
KH005547,2023-07-01,2023-09-30,1
KH005548,2023-07-01,2023-09-30,0
KH005549,2023-07-01,2023-09-30,0
KH005550,2023-07-01,2023-09-30,0
KH005551,2023-07-01,2023-09-30,1
KH005552,2023-07-01,2023-09-30,1
KH005553,2023-07-01,2023-09-30,1
KH005554,2023-07-01,2023-09-30,1
KH005555,2023-07-01,2023-09-30,0
KH005556,2023-07-01,2023-09-30,1
KH005557,2023-07-01,2023-09-30,1
KH005558,2023-07-01,2023-09-30,1
KH005559,2023-07-01,2023-09-30,1
KH005560,2023-07-01,2023-09-30,0
KH005561,2023-07-01,2023-09-30,1
KH005562,2023-07-01,2023-09-30,1
KH005563,2023-07-01,2023-09-30,1
KH005564,2023-07-01,2023-09-30,1
KH005565,2023-07-01,2023-09-30,1
KH005566,2023-07-01,2023-09-30,0
KH005567,2023-07-01,2023-09-30,1
KH005568,2023-07-01,2023-09-30,0
KH005569,2023-07-01,2023-09-30,1
KH005570,2023-07-01,2023-09-30,0
KH005571,2023-07-01,2023-09-30,1
KH005572,2023-07-01,2023-09-30,1
KH005573,2023-07-01,2023-09-30,1
KH005574,2023-07-01,2023-09-30,1
KH005575,2023-07-01,2023-09-30,1
KH005576,2023-07-01,2023-09-30,1
KH005577,2023-07-01,2023-09-30,1
KH005578,2023-07-01,2023-09-30,1
KH005579,2023-07-01,2023-09-30,0
KH005580,2023-07-01,2023-09-30,1
KH005581,2023-07-01,2023-09-30,1
KH005582,2023-07-01,2023-09-30,1
KH005583,2023-07-01,2023-09-30,0
KH005584,2023-07-01,2023-09-30,1
KH005585,2023-07-01,2023-09-30,0
KH005586,2023-07-01,2023-09-30,0
KH005587,2023-07-01,2023-09-30,1
KH005588,2023-07-01,2023-09-30,0
KH005589,2023-07-01,2023-09-30,1
KH005590,2023-07-01,2023-09-30,1
KH005591,2023-07-01,2023-09-30,0
KH005592,2023-07-01,2023-09-30,1
KH005593,2023-07-01,2023-09-30,1
KH005594,2023-07-01,2023-09-30,1
KH005595,2023-07-01,2023-09-30,1
KH005596,2023-07-01,2023-09-30,1
KH005597,2023-07-01,2023-09-30,0
KH005598,2023-07-01,2023-09-30,1
KH005599,2023-07-01,2023-09-30,0
KH005600,2023-07-01,2023-09-30,1
KH005601,2023-07-01,2023-09-30,1
KH005602,2023-07-01,2023-09-30,1
KH005603,2023-07-01,2023-09-30,1
KH005604,2023-07-01,2023-09-30,0
KH005605,2023-07-01,2023-09-30,0
KH005606,2023-07-01,2023-09-30,0
KH005607,2023-07-01,2023-09-30,0
KH005608,2023-07-01,2023-09-30,1
KH005609,2023-07-01,2023-09-30,0
KH005610,2023-07-01,2023-09-30,1
KH005611,2023-07-01,2023-09-30,1
KH005612,2023-07-01,2023-09-30,1
KH005613,2023-07-01,2023-09-30,1
KH005614,2023-07-01,2023-09-30,0
KH005615,2023-07-01,2023-09-30,0
KH005616,2023-07-01,2023-09-30,1
KH005617,2023-07-01,2023-09-30,0
KH005618,2023-07-01,2023-09-30,1
KH005619,2023-07-01,2023-09-30,0
KH005620,2023-07-01,2023-09-30,0
KH005621,2023-07-01,2023-09-30,1
KH005622,2023-07-01,2023-09-30,0
KH005623,2023-07-01,2023-09-30,1
KH005624,2023-07-01,2023-09-30,1
KH005625,2023-07-01,2023-09-30,1
KH005626,2023-07-01,2023-09-30,1
KH005627,2023-07-01,2023-09-30,1
KH005628,2023-07-01,2023-09-30,0
KH005629,2023-07-01,2023-09-30,1
KH005630,2023-07-01,2023-09-30,1
KH005631,2023-07-01,2023-09-30,1
KH005632,2023-07-01,2023-09-30,0
KH005633,2023-07-01,2023-09-30,1
KH005634,2023-07-01,2023-09-30,0
KH005635,2023-07-01,2023-09-30,1
KH005636,2023-07-01,2023-09-30,1
KH005637,2023-07-01,2023-09-30,1
KH005638,2023-07-01,2023-09-30,0
KH005639,2023-07-01,2023-09-30,1
KH005640,2023-07-01,2023-09-30,1
KH005641,2023-07-01,2023-09-30,1
KH005642,2023-07-01,2023-09-30,0
KH005643,2023-07-01,2023-09-30,1
KH005644,2023-07-01,2023-09-30,1
KH005645,2023-07-01,2023-09-30,1
KH005646,2023-07-01,2023-09-30,0
KH005647,2023-07-01,2023-09-30,1
KH005648,2023-07-01,2023-09-30,0
KH005649,2023-07-01,2023-09-30,0
KH005650,2023-07-01,2023-09-30,0
KH005651,2023-07-01,2023-09-30,0
KH005652,2023-07-01,2023-09-30,1
KH005653,2023-07-01,2023-09-30,1
KH005654,2023-07-01,2023-09-30,0
KH005655,2023-07-01,2023-09-30,0
KH005656,2023-07-01,2023-09-30,0
KH005657,2023-07-01,2023-09-30,0
KH005658,2023-07-01,2023-09-30,1
KH005659,2023-07-01,2023-09-30,0
KH005660,2023-07-01,2023-09-30,1
KH005661,2023-07-01,2023-09-30,0
KH005662,2023-07-01,2023-09-30,1
KH005663,2023-07-01,2023-09-30,1
KH005664,2023-07-01,2023-09-30,1
KH005665,2023-07-01,2023-09-30,1
KH005666,2023-07-01,2023-09-30,1
KH005667,2023-07-01,2023-09-30,0
KH005668,2023-07-01,2023-09-30,0
KH005669,2023-07-01,2023-09-30,1
KH005670,2023-07-01,2023-09-30,1
KH005671,2023-07-01,2023-09-30,1
KH005672,2023-07-01,2023-09-30,1
KH005673,2023-07-01,2023-09-30,1
KH005674,2023-07-01,2023-09-30,0
KH005675,2023-07-01,2023-09-30,1
KH005676,2023-07-01,2023-09-30,1
KH005677,2023-07-01,2023-09-30,1
KH005678,2023-07-01,2023-09-30,0
KH005679,2023-07-01,2023-09-30,1
KH005680,2023-07-01,2023-09-30,0
KH005681,2023-07-01,2023-09-30,0
KH005682,2023-07-01,2023-09-30,1
KH005683,2023-07-01,2023-09-30,1
KH005684,2023-07-01,2023-09-30,1
KH005685,2023-07-01,2023-09-30,1
KH005686,2023-07-01,2023-09-30,1
KH005687,2023-07-01,2023-09-30,0
KH005688,2023-07-01,2023-09-30,1
KH005689,2023-07-01,2023-09-30,1
KH005690,2023-07-01,2023-09-30,0
KH005691,2023-07-01,2023-09-30,1
KH005692,2023-07-01,2023-09-30,1
KH005693,2023-07-01,2023-09-30,0
KH005694,2023-07-01,2023-09-30,1
KH005695,2023-07-01,2023-09-30,1
KH005696,2023-07-01,2023-09-30,1
KH005697,2023-07-01,2023-09-30,0
KH005698,2023-07-01,2023-09-30,1
KH005699,2023-07-01,2023-09-30,1
KH005700,2023-07-01,2023-09-30,1
KH005701,2023-07-01,2023-09-30,1
KH005702,2023-07-01,2023-09-30,0
KH005703,2023-07-01,2023-09-30,0
KH005704,2023-07-01,2023-09-30,0
KH005705,2023-07-01,2023-09-30,1
KH005706,2023-07-01,2023-09-30,0
KH005707,2023-07-01,2023-09-30,1
KH005708,2023-07-01,2023-09-30,0
KH005709,2023-07-01,2023-09-30,1
KH005710,2023-07-01,2023-09-30,1
KH005711,2023-07-01,2023-09-30,1
KH005712,2023-07-01,2023-09-30,0
KH005713,2023-07-01,2023-09-30,1
KH005714,2023-07-01,2023-09-30,1
KH005715,2023-07-01,2023-09-30,0
KH005716,2023-07-01,2023-09-30,1
KH005717,2023-07-01,2023-09-30,0
KH005718,2023-07-01,2023-09-30,1
KH005719,2023-07-01,2023-09-30,1
KH005720,2023-07-01,2023-09-30,0
KH005721,2023-07-01,2023-09-30,1
KH005722,2023-07-01,2023-09-30,1
KH005723,2023-07-01,2023-09-30,0
KH005724,2023-07-01,2023-09-30,1
KH005725,2023-07-01,2023-09-30,0
KH005726,2023-07-01,2023-09-30,1
KH005727,2023-07-01,2023-09-30,0
KH005728,2023-07-01,2023-09-30,1
KH005729,2023-07-01,2023-09-30,0
KH005730,2023-07-01,2023-09-30,0
KH005731,2023-07-01,2023-09-30,1
KH005732,2023-07-01,2023-09-30,0
KH005733,2023-07-01,2023-09-30,1
KH005734,2023-07-01,2023-09-30,1
KH005735,2023-07-01,2023-09-30,1
KH005736,2023-07-01,2023-09-30,1
KH005737,2023-07-01,2023-09-30,1
KH005738,2023-07-01,2023-09-30,1
KH005739,2023-07-01,2023-09-30,0
KH005740,2023-07-01,2023-09-30,0
KH005741,2023-07-01,2023-09-30,0
KH005742,2023-07-01,2023-09-30,1
KH005743,2023-07-01,2023-09-30,0
KH005744,2023-07-01,2023-09-30,1
KH005745,2023-07-01,2023-09-30,1
KH005746,2023-07-01,2023-09-30,0
KH005747,2023-07-01,2023-09-30,1
KH005748,2023-07-01,2023-09-30,0
KH005749,2023-07-01,2023-09-30,1
KH005750,2023-07-01,2023-09-30,1
KH005751,2023-07-01,2023-09-30,1
KH005752,2023-07-01,2023-09-30,1
KH005753,2023-07-01,2023-09-30,1
KH005754,2023-07-01,2023-09-30,1
KH005755,2023-07-01,2023-09-30,1
KH005756,2023-07-01,2023-09-30,1
KH005757,2023-07-01,2023-09-30,0
KH005758,2023-07-01,2023-09-30,0
KH005759,2023-07-01,2023-09-30,0
KH005760,2023-07-01,2023-09-30,1
KH005761,2023-07-01,2023-09-30,0
KH005762,2023-07-01,2023-09-30,1
KH005763,2023-07-01,2023-09-30,1
KH005764,2023-07-01,2023-09-30,1
KH005765,2023-07-01,2023-09-30,1
KH005766,2023-07-01,2023-09-30,1
KH005767,2023-07-01,2023-09-30,1
KH005768,2023-07-01,2023-09-30,0
KH005769,2023-07-01,2023-09-30,0
KH005770,2023-07-01,2023-09-30,1
KH005771,2023-07-01,2023-09-30,1
KH005772,2023-07-01,2023-09-30,0
KH005773,2023-07-01,2023-09-30,0
KH005774,2023-07-01,2023-09-30,1
KH005775,2023-07-01,2023-09-30,0
KH005776,2023-07-01,2023-09-30,1
KH005777,2023-07-01,2023-09-30,1
KH005778,2023-07-01,2023-09-30,0
KH005779,2023-07-01,2023-09-30,1
KH005780,2023-07-01,2023-09-30,1
KH005781,2023-07-01,2023-09-30,1
KH005782,2023-07-01,2023-09-30,1
KH005783,2023-07-01,2023-09-30,1
KH005784,2023-07-01,2023-09-30,1
KH005785,2023-07-01,2023-09-30,1
KH005786,2023-07-01,2023-09-30,0
KH005787,2023-07-01,2023-09-30,1
KH005788,2023-07-01,2023-09-30,1
KH005789,2023-07-01,2023-09-30,0
KH005790,2023-07-01,2023-09-30,1
KH005791,2023-07-01,2023-09-30,0
KH005792,2023-07-01,2023-09-30,0
KH005793,2023-07-01,2023-09-30,1
KH005794,2023-07-01,2023-09-30,1
KH005795,2023-07-01,2023-09-30,1
KH005796,2023-07-01,2023-09-30,1
KH005797,2023-07-01,2023-09-30,0
KH005798,2023-07-01,2023-09-30,0
KH005799,2023-07-01,2023-09-30,1
KH005800,2023-07-01,2023-09-30,0
KH005801,2023-07-01,2023-09-30,1
KH005802,2023-07-01,2023-09-30,1
KH005803,2023-07-01,2023-09-30,1
KH005804,2023-07-01,2023-09-30,0
KH005805,2023-07-01,2023-09-30,1
KH005806,2023-07-01,2023-09-30,0
KH005807,2023-07-01,2023-09-30,0
KH005808,2023-07-01,2023-09-30,1
KH005809,2023-07-01,2023-09-30,1
KH005810,2023-07-01,2023-09-30,1
KH005811,2023-07-01,2023-09-30,1
KH005812,2023-07-01,2023-09-30,0
KH005813,2023-07-01,2023-09-30,0
KH005814,2023-07-01,2023-09-30,1
KH005815,2023-07-01,2023-09-30,1
KH005816,2023-07-01,2023-09-30,1
KH005817,2023-07-01,2023-09-30,0
KH005818,2023-07-01,2023-09-30,1
KH005819,2023-07-01,2023-09-30,1
KH005820,2023-07-01,2023-09-30,1
KH005821,2023-07-01,2023-09-30,1
KH005822,2023-07-01,2023-09-30,1
KH005823,2023-07-01,2023-09-30,0
KH005824,2023-07-01,2023-09-30,1
KH005825,2023-07-01,2023-09-30,1
KH005826,2023-07-01,2023-09-30,0
KH005827,2023-07-01,2023-09-30,1
KH005828,2023-07-01,2023-09-30,0
KH005829,2023-07-01,2023-09-30,0
KH005830,2023-07-01,2023-09-30,1
KH005831,2023-07-01,2023-09-30,1
KH005832,2023-07-01,2023-09-30,1
KH005833,2023-07-01,2023-09-30,0
KH005834,2023-07-01,2023-09-30,1
KH005835,2023-07-01,2023-09-30,1
KH005836,2023-07-01,2023-09-30,1
KH005837,2023-07-01,2023-09-30,1
KH005838,2023-07-01,2023-09-30,1
KH005839,2023-07-01,2023-09-30,1
KH005840,2023-07-01,2023-09-30,1
KH005841,2023-07-01,2023-09-30,0
KH005842,2023-07-01,2023-09-30,1
KH005843,2023-07-01,2023-09-30,1
KH005844,2023-07-01,2023-09-30,1
