customer_id,observation_date,age,gender,province,tenure_months,has_mobile_banking,num_products,has_loan,salary_mean_12m,salary_std_12m,salary_cv_12m,salary_min_12m,salary_max_12m,salary_trend_12m,salary_delay_rate_12m,has_term_deposit,term_deposit_count,term_deposit_total,term_deposit_interest_annual,has_savings_account,savings_avg_balance_12m,savings_min_balance_avg,savings_trend_12m,total_income_proxy,bills_electric_avg,bills_water_avg,bills_internet_avg,bills_total_avg,bills_to_income_ratio,edu_spend_avg,entertainment_avg,grocery_spend_avg,dining_spend_avg,shopping_spend_avg,transport_spend_avg,total_shopping_avg,transfer_avg,total_spend_avg,discretionary_spend_avg,essential_spend_ratio,spend_to_income_ratio,monthly_surplus_avg,cashflow_volatility,months_negative_balance,overdraft_rate,high_spend_months,end_month_shortfall_avg,spending_acceleration,savings_rate_avg,wealth_accumulation,edu_spend_trend,large_transfer_count,large_transfer_avg,income_jump_detected,lifestyle_inflation
KH011197,2023-12-31,34,M,DN,25,1,2,1,20861872.0,633337.0,0.0304,18707377.0,24063844.0,25144.0,0.0388,1,2,141851336.0,8665192.0,0,0.0,0.0,1401972.0,259007656.0,680262.0,53727.0,263571.0,997560.0,0.0478,999638.0,1970940.0,2162883.0,509358.0,3404193.0,792891.0,6869325.0,0.0,10837463.0,9839903.0,0.092,0.5195,10024409.0,2483340.0,0,0.0,0,0.0,-0.00493,0.4805,0.5666,-80091.0,0,0.0,0.1362,0.5778
KH011198,2023-12-31,27,F,HN,120,0,4,0,28252910.0,801324.0,0.0284,26902036.0,32483467.0,74707.0,0.0654,1,3,145882512.0,10196508.0,1,37877490.0,17425756.0,180958.0,349231428.0,423753.0,70985.0,408805.0,903543.0,0.032,889817.0,347926.0,2916703.0,2107774.0,1600855.0,180683.0,6806015.0,0.0,8947301.0,8043758.0,0.101,0.3167,19305609.0,2216877.0,1,0.0833,1,0.0,0.003913,0.6833,0.542,-18053.0,1,11220048.0,0.0632,-0.1777
KH011199,2023-12-31,22,F,DN,47,0,3,0,30265097.0,2079470.0,0.0687,26186019.0,34048191.0,-168257.0,0.0048,1,3,249103157.0,13749726.0,1,41439831.0,23536731.0,469082.0,376930889.0,282437.0,143706.0,307874.0,734017.0,0.0243,176201.0,130841.0,2589447.0,1535146.0,3993885.0,945472.0,9063950.0,0.0,10105009.0,9370992.0,0.0726,0.3339,20160088.0,2559557.0,0,0.0,1,0.0,0.003267,0.6661,0.8,24376.0,5,35809440.0,0.1123,0.8781
KH011200,2023-12-31,30,F,OTHER,19,1,5,0,4911841.0,276884.0,0.0564,4218435.0,5038522.0,79608.0,0.091,0,0,0.0,0.0,1,9761094.0,3105900.0,277727.0,58942097.0,684467.0,161819.0,158991.0,1005277.0,0.2047,989266.0,1241923.0,1674869.0,676956.0,1448102.0,650018.0,4449945.0,0.0,7686411.0,6681134.0,0.1308,1.5649,-2774570.0,1205026.0,3,0.25,5,-3061027.0,-0.003645,-0.5649,0.1656,39034.0,2,14873570.0,0.0507,0.7477
KH011201,2023-12-31,28,M,HN,17,0,2,0,6218460.0,412582.0,0.0663,5318640.0,7453306.0,-92849.0,0.0274,1,2,45561934.0,2224327.0,0,0.0,0.0,790036.0,76845848.0,188551.0,82276.0,182343.0,453170.0,0.0729,420866.0,398078.0,2774827.0,1066024.0,2790328.0,555037.0,7186216.0,0.0,8458330.0,8005160.0,0.0536,1.3602,-2239870.0,695138.0,10,0.8333,11,-2137861.0,0.001604,-0.3602,0.6106,-54433.0,2,17633547.0,0.044,-0.1174
KH011202,2023-12-31,33,F,HCM,40,0,5,1,7920175.0,130110.0,0.0164,7094609.0,9174356.0,54096.0,0.056,0,0,0.0,0.0,0,0.0,0.0,-338230.0,95042096.0,540240.0,74724.0,376627.0,991591.0,0.1252,399719.0,501806.0,1933220.0,614138.0,2864409.0,281965.0,5693732.0,0.0,7586848.0,6595257.0,0.1307,0.9579,333327.0,96462.0,2,0.1667,4,0.0,-8.1e-05,0.0421,0.0,11118.0,2,23648116.0,0.0896,0.1701
KH011203,2023-12-31,31,M,DN,65,1,3,1,17194260.0,500674.0,0.0291,15631607.0,17589653.0,298231.0,0.056,1,2,193502316.0,11526692.0,1,22860280.0,8586753.0,7582.0,217857812.0,254266.0,163817.0,390436.0,808519.0,0.047,856894.0,610683.0,831356.0,1887969.0,6389498.0,609077.0,9717900.0,0.0,11993996.0,11185477.0,0.0674,0.6976,5200264.0,1234689.0,2,0.1667,2,0.0,-0.006776,0.3024,1.0486,-65035.0,3,16463686.0,0.003,-0.0836
KH011204,2023-12-31,36,F,HCM,15,1,5,0,14061216.0,503120.0,0.0358,12492901.0,16276670.0,-259465.0,0.0096,1,2,42853318.0,1921685.0,1,25625934.0,15390960.0,-1192968.0,170656280.0,444636.0,110102.0,214846.0,769584.0,0.0547,363490.0,1162206.0,2237881.0,954845.0,2328342.0,458135.0,5979203.0,0.0,8274483.0,7504899.0,0.093,0.5885,5786733.0,2162900.0,0,0.0,1,0.0,0.002067,0.4115,0.4058,44732.0,3,54070400.0,0.3877,-0.2232
KH011205,2023-12-31,29,F,CT,15,0,4,0,6816435.0,247075.0,0.0362,6251979.0,8139802.0,268896.0,0.1117,0,0,0.0,0.0,0,0.0,0.0,13124.0,81797221.0,640810.0,57805.0,182193.0,880808.0,0.1292,43809.0,1021819.0,1592920.0,1825631.0,2831096.0,262481.0,6512128.0,4862117.0,13320681.0,12439873.0,0.0661,1.9542,-6504246.0,3019565.0,11,0.9167,7,-7188747.0,-0.003028,-0.9542,0.0,-38854.0,3,22859523.0,0.1296,-0.0779
KH011206,2023-12-31,22,F,OTHER,6,1,5,1,7149108.0,83297.0,0.0117,6973794.0,7798203.0,147686.0,0.0061,0,0,0.0,0.0,0,0.0,0.0,-720053.0,85789294.0,594422.0,91268.0,262666.0,948356.0,0.1327,536377.0,332171.0,2283229.0,1446258.0,4250858.0,377560.0,8357905.0,0.0,10174809.0,9226453.0,0.0932,1.4232,-3025701.0,426753.0,3,0.25,11,-2811383.0,-7.2e-05,-0.4232,0.0,35000.0,2,17911073.0,0.1774,0.7669
KH011207,2023-12-31,23,F,CT,6,1,4,0,12608944.0,684061.0,0.0543,11010740.0,13572223.0,-69537.0,0.0192,1,2,53157283.0,3182707.0,0,0.0,0.0,-117938.0,154490037.0,338374.0,89168.0,367972.0,795514.0,0.0631,354959.0,264336.0,1754011.0,566150.0,5852307.0,622570.0,8795038.0,2471938.0,12681785.0,11886271.0,0.0627,1.0058,-72841.0,17418.0,7,0.5833,3,-64932.0,0.002511,-0.0058,0.3513,-135027.0,1,7452775.0,0.0569,0.1895
KH011208,2023-12-31,29,F,HN,46,1,5,0,26258418.0,1059850.0,0.0404,23383439.0,29309541.0,45581.0,0.1406,1,2,256830402.0,14816316.0,0,0.0,0.0,272212.0,329917337.0,490260.0,117096.0,257797.0,865153.0,0.0329,6580.0,805144.0,1210242.0,1491048.0,3670235.0,536210.0,6907735.0,3001637.0,11586249.0,10721096.0,0.0747,0.4412,14672169.0,2257496.0,0,0.0,1,0.0,-0.003138,0.5588,0.8151,25050.0,3,58581526.0,0.2515,0.296
KH011209,2023-12-31,35,M,OTHER,27,1,5,0,27457679.0,399180.0,0.0145,24576583.0,30567120.0,162738.0,0.022,1,2,104720163.0,5836649.0,0,0.0,0.0,243281.0,335328792.0,467688.0,148410.0,293632.0,909730.0,0.0331,1041451.0,1495606.0,2781001.0,526534.0,4019128.0,418968.0,7745631.0,0.0,11192418.0,10282688.0,0.0813,0.4076,16265261.0,4007860.0,2,0.1667,0,0.0,-0.004579,0.5924,0.3178,-36704.0,2,14999995.0,0.0389,-0.1312
KH011210,2023-12-31,37,M,CT,31,1,3,0,22824110.0,1787165.0,0.0783,21606545.0,23637700.0,-154875.0,0.0031,0,0,0.0,0.0,1,27878881.0,11441353.0,-108831.0,273889317.0,198768.0,49391.0,209552.0,457711.0,0.0201,174172.0,807780.0,1756685.0,533177.0,5401136.0,855423.0,8546421.0,4524632.0,14510716.0,14053005.0,0.0315,0.6358,8313394.0,1001785.0,0,0.0,2,0.0,0.001518,0.3642,0.1018,26534.0,1,5132988.0,0.0396,0.2639
KH011211,2023-12-31,48,M,HN,19,0,3,0,5403704.0,269282.0,0.0498,5277346.0,5529768.0,-189462.0,0.012,0,0,0.0,0.0,1,6309137.0,5031298.0,935.0,64844446.0,317437.0,45245.0,271783.0,634465.0,0.1174,516131.0,291023.0,3202539.0,2591811.0,5221106.0,1359093.0,12374549.0,0.0,13816168.0,13181703.0,0.0459,2.5568,-8412464.0,3691856.0,8,0.6667,4,-8045721.0,4.2e-05,-1.5568,0.0973,-15293.0,0,0.0,0.0281,0.7056
KH011212,2023-12-31,35,M,HCM,29,1,4,1,27358264.0,329402.0,0.012,26500209.0,32300671.0,-344991.0,0.1143,1,3,264993400.0,18387267.0,0,0.0,0.0,-142138.0,346686438.0,334569.0,87493.0,280379.0,702441.0,0.0257,181252.0,1016062.0,1664304.0,428585.0,2683863.0,320083.0,5096835.0,0.0,6996590.0,6294149.0,0.1004,0.2557,20361674.0,9030294.0,2,0.1667,0,0.0,0.000767,0.7443,0.8072,24702.0,1,12656448.0,0.0421,0.4988
KH011213,2023-12-31,33,F,HN,7,1,5,1,5890135.0,430138.0,0.073,5110779.0,6058124.0,-85820.0,0.002,1,3,53195620.0,2404383.0,1,16113853.0,12764799.0,-289294.0,73086006.0,232893.0,131779.0,276354.0,641026.0,0.1088,69926.0,831493.0,2380329.0,1505480.0,3128875.0,393000.0,7407684.0,1906705.0,10856834.0,10215808.0,0.059,1.8432,-4966699.0,942456.0,7,0.5833,7,-4814182.0,0.001356,-0.8432,0.9806,55741.0,3,40218216.0,0.1789,0.5331
KH011214,2023-12-31,22,F,OTHER,31,1,1,0,36001582.0,2641868.0,0.0734,35175747.0,38344843.0,42800.0,0.0,0,0,0.0,0.0,0,0.0,0.0,482459.0,432018979.0,298109.0,165520.0,296774.0,760403.0,0.0211,29903.0,528946.0,1646200.0,851354.0,3760657.0,410020.0,6668231.0,0.0,7987483.0,7227080.0,0.0952,0.2219,28014099.0,11643482.0,1,0.0833,1,0.0,-0.004461,0.7781,0.0,-74367.0,2,19397462.0,0.133,0.8138
KH011215,2023-12-31,34,M,OTHER,74,1,1,0,11950431.0,554933.0,0.0464,11010694.0,13605690.0,-56707.0,0.0398,0,0,0.0,0.0,1,15315706.0,7672662.0,74062.0,143405177.0,346878.0,70581.0,250659.0,668118.0,0.0559,226610.0,720826.0,3599323.0,1694870.0,3341397.0,588097.0,9223687.0,3365314.0,14204555.0,13536437.0,0.047,1.1886,-2254124.0,755923.0,9,0.75,4,-2043544.0,0.009266,-0.1886,0.1068,77538.0,2,11423571.0,0.196,0.1533
KH011216,2023-12-31,48,M,HN,25,1,4,0,13386296.0,267426.0,0.02,11402581.0,14418476.0,-43740.0,0.1881,0,0,0.0,0.0,0,0.0,0.0,519831.0,160635549.0,640358.0,108044.0,246418.0,994820.0,0.0743,75941.0,202624.0,1282924.0,2064000.0,6130388.0,398826.0,9876138.0,2940123.0,14089646.0,13094826.0,0.0706,1.0525,-703350.0,113897.0,5,0.4167,8,-640241.0,-0.008784,-0.0525,0.0,-74410.0,1,16945076.0,0.0084,0.8984
KH011217,2023-12-31,37,M,DN,43,0,4,0,19822559.0,676366.0,0.0341,17822676.0,21370635.0,-73184.0,0.0412,0,0,0.0,0.0,1,54850260.0,20464858.0,533818.0,237870709.0,531399.0,157883.0,177445.0,866727.0,0.0437,1123265.0,2227954.0,789831.0,765334.0,3471544.0,687126.0,5713835.0,0.0,9931781.0,9065054.0,0.0873,0.501,9890778.0,3298099.0,1,0.0833,2,0.0,0.002184,0.499,0.2306,68353.0,2,18267979.0,0.0383,0.474
KH011218,2023-12-31,24,F,HN,9,1,1,0,6825007.0,114014.0,0.0167,6016765.0,8100502.0,-348498.0,0.0055,1,2,66999108.0,3577277.0,0,0.0,0.0,11731.0,85477366.0,710406.0,197816.0,294581.0,1202803.0,0.1762,56413.0,318996.0,2083142.0,687383.0,926737.0,686680.0,4383942.0,0.0,5962154.0,4759351.0,0.2017,0.8736,862853.0,186541.0,1,0.0833,2,0.0,0.011121,0.1264,0.8181,7392.0,2,38752520.0,0.0853,0.5251
KH011219,2023-12-31,41,M,OTHER,12,1,4,1,16438350.0,376625.0,0.0229,14007804.0,18054670.0,321042.0,0.112,0,0,0.0,0.0,0,0.0,0.0,725076.0,197260195.0,352213.0,99752.0,252162.0,704127.0,0.0428,1171488.0,341924.0,1742672.0,1402864.0,1910295.0,127389.0,5183220.0,0.0,7400759.0,6696632.0,0.0951,0.4502,9037591.0,1014918.0,0,0.0,0,0.0,-0.010791,0.5498,0.0,-27373.0,1,16707622.0,0.0286,0.322
KH011220,2023-12-31,30,F,HCM,21,1,3,1,9733105.0,181630.0,0.0187,8478194.0,11234971.0,-271587.0,0.0203,0,0,0.0,0.0,0,0.0,0.0,-242322.0,116797258.0,759631.0,118950.0,267777.0,1146358.0,0.1178,1605502.0,647799.0,3359460.0,2103850.0,4198034.0,721328.0,10382672.0,313611.0,14095942.0,12949584.0,0.0813,1.4482,-4362837.0,580862.0,11,0.9167,10,-5130500.0,0.004536,-0.4482,0.0,-44291.0,3,49604894.0,0.0007,0.6034
KH011221,2023-12-31,25,F,HCM,11,0,4,0,11680178.0,554747.0,0.0475,10045366.0,13497942.0,-46891.0,0.09,1,1,93572971.0,3764350.0,1,26313032.0,12389182.0,-97634.0,143926487.0,273255.0,62247.0,199896.0,535398.0,0.0458,1765432.0,1318631.0,1008226.0,719342.0,4144914.0,819698.0,6692180.0,300444.0,10612085.0,10076687.0,0.0505,0.9086,1068093.0,282463.0,0,0.0,4,0.0,0.004078,0.0914,0.8553,8921.0,0,0.0,0.0858,0.5818
KH011222,2023-12-31,35,F,HN,93,1,3,0,17914158.0,318436.0,0.0178,17171253.0,19118443.0,-45348.0,0.0611,0,0,0.0,0.0,0,0.0,0.0,462075.0,214969900.0,346666.0,50493.0,135473.0,532632.0,0.0297,729071.0,936636.0,2057345.0,1252373.0,2406041.0,548464.0,6264223.0,0.0,8462562.0,7929930.0,0.0629,0.4724,9451596.0,1180302.0,1,0.0833,0,0.0,0.006263,0.5276,0.0,-64335.0,0,0.0,0.0368,0.8527
KH011223,2023-12-31,26,F,CT,6,0,3,0,9625059.0,287261.0,0.0298,8453285.0,10642837.0,12470.0,0.0,0,0,0.0,0.0,0,0.0,0.0,422372.0,115500703.0,284624.0,91047.0,253647.0,629318.0,0.0654,223025.0,112707.0,608062.0,774533.0,2541650.0,429761.0,4354006.0,0.0,5319056.0,4689738.0,0.1183,0.5526,4306003.0,1404666.0,1,0.0833,2,0.0,0.006501,0.4474,0.0,-15600.0,1,14061961.0,0.2597,0.7058
KH011224,2023-12-31,39,M,DN,6,1,2,1,22314010.0,1032807.0,0.0463,19702944.0,23031773.0,-112446.0,0.0102,0,0,0.0,0.0,1,23420018.0,14386809.0,-40784.0,267768125.0,685536.0,217948.0,393901.0,1297385.0,0.0581,116429.0,883682.0,695562.0,686372.0,169533.0,448974.0,2000441.0,3976052.0,8273989.0,6976604.0,0.1568,0.3708,14040021.0,4415974.0,1,0.0833,0,0.0,-0.005074,0.6292,0.0875,35015.0,1,7711703.0,0.151,-0.0434
KH011225,2023-12-31,33,M,HN,29,1,1,0,24204333.0,580184.0,0.024,22581606.0,26377611.0,166892.0,0.035,0,0,0.0,0.0,0,0.0,0.0,356017.0,290452001.0,618349.0,106010.0,426315.0,1150674.0,0.0475,938994.0,1391837.0,843060.0,980477.0,3627931.0,275623.0,5727091.0,0.0,9208596.0,8057922.0,0.125,0.3805,14995737.0,2303952.0,2,0.1667,2,0.0,-0.002249,0.6195,0.0,19924.0,2,12771908.0,0.1304,0.743
KH011226,2023-12-31,35,F,HP,50,0,1,1,19634866.0,1289440.0,0.0657,19111754.0,21885524.0,131003.0,0.0021,0,0,0.0,0.0,0,0.0,0.0,294983.0,235618397.0,251770.0,55415.0,378919.0,686104.0,0.0349,1113071.0,1060104.0,1281638.0,630530.0,2462425.0,560970.0,4935563.0,0.0,7794842.0,7108738.0,0.088,0.397,11840024.0,3107399.0,0,0.0,2,0.0,0.003937,0.603,0.0,-26791.0,2,20797395.0,0.0928,-0.1183
KH011227,2023-12-31,31,M,DN,9,1,1,0,8816011.0,674684.0,0.0765,7943475.0,9098193.0,229253.0,0.0424,1,3,78472036.0,4606205.0,0,0.0,0.0,-196022.0,110398337.0,293148.0,174261.0,447382.0,914791.0,0.1038,516963.0,1239069.0,2750322.0,2245406.0,410360.0,600804.0,6006892.0,3359133.0,12036848.0,11122057.0,0.076,1.3653,-3220837.0,1186735.0,6,0.5,10,-3807855.0,0.001303,-0.3653,0.7418,-57974.0,0,0.0,0.0383,0.5494
KH011228,2023-12-31,31,F,OTHER,19,1,4,1,11386140.0,242717.0,0.0213,10539821.0,13053971.0,-290283.0,0.0419,1,3,31430422.0,1445443.0,1,14645900.0,6626157.0,-787508.0,138079118.0,382394.0,106644.0,342529.0,831567.0,0.073,106364.0,707821.0,469158.0,1138150.0,3227525.0,227791.0,5062624.0,0.0,6708376.0,5876809.0,0.124,0.5892,4677764.0,1351770.0,0,0.0,0,0.0,-0.004596,0.4108,0.3372,-84626.0,0,0.0,0.0478,-0.1647
KH011229,2023-12-31,42,M,HP,10,1,2,0,19506488.0,1137347.0,0.0583,18262597.0,20992197.0,81675.0,0.0187,0,0,0.0,0.0,0,0.0,0.0,-160723.0,234077854.0,859606.0,195691.0,364058.0,1419355.0,0.0728,17067.0,1751268.0,1245161.0,1741601.0,4560164.0,550993.0,8097919.0,0.0,11285609.0,9866254.0,0.1258,0.5786,8220879.0,3400425.0,2,0.1667,2,0.0,-0.010224,0.4214,0.0,40686.0,0,0.0,0.1484,0.2556
KH011230,2023-12-31,36,F,HN,6,0,4,0,12784465.0,259418.0,0.0203,12122489.0,13964588.0,-268566.0,0.003,0,0,0.0,0.0,0,0.0,0.0,102450.0,153413582.0,731916.0,89053.0,191588.0,1012557.0,0.0792,985878.0,262514.0,1582016.0,968397.0,5154173.0,504453.0,8209039.0,0.0,10469988.0,9457431.0,0.0967,0.819,2314477.0,1057978.0,2,0.1667,2,0.0,-0.000712,0.181,0.0,16711.0,1,18344882.0,0.0192,-0.0158
KH011231,2023-12-31,40,F,HCM,14,1,2,0,21813596.0,610235.0,0.028,21290779.0,22400505.0,-196592.0,0.0541,0,0,0.0,0.0,1,30875308.0,19601764.0,375174.0,261763156.0,756227.0,88808.0,334334.0,1179369.0,0.0541,1270497.0,217773.0,1558494.0,1749575.0,1868376.0,618230.0,5794675.0,0.0,8462314.0,7282945.0,0.1394,0.3879,13351282.0,5455217.0,0,0.0,2,0.0,0.006724,0.6121,0.118,49113.0,0,0.0,0.1747,0.2217
KH011232,2023-12-31,38,F,DN,42,0,4,0,5041118.0,334931.0,0.0664,4564858.0,5784003.0,269794.0,0.0626,0,0,0.0,0.0,1,14162557.0,5104531.0,445002.0,60493421.0,904579.0,223172.0,309808.0,1437559.0,0.2852,12320.0,751415.0,843505.0,606299.0,274551.0,145373.0,1869728.0,4764448.0,8835470.0,7397911.0,0.1627,1.7527,-3794352.0,1192661.0,4,0.3333,4,-4138361.0,0.006925,-0.7527,0.2341,-66953.0,3,51063005.0,0.029,0.3817
KH011233,2023-12-31,40,F,HN,6,1,4,0,21027314.0,1172393.0,0.0558,18203951.0,22038615.0,151341.0,0.0026,0,0,0.0,0.0,0,0.0,0.0,-322995.0,252327765.0,494790.0,75031.0,287770.0,857591.0,0.0408,457975.0,599177.0,4071098.0,386346.0,5465001.0,1305504.0,11227949.0,4200742.0,17343434.0,16485843.0,0.0494,0.8248,3683880.0,1299163.0,1,0.0833,0,0.0,-0.00456,0.1752,0.0,23248.0,4,48735496.0,0.2957,0.5316
KH011234,2023-12-31,47,M,HP,16,1,5,0,16809716.0,1289750.0,0.0767,16219471.0,19268175.0,-302305.0,0.01,0,0,0.0,0.0,0,0.0,0.0,843291.0,201716588.0,647984.0,61197.0,213861.0,923042.0,0.0549,15193.0,684480.0,3582783.0,1782217.0,5215080.0,897765.0,11477845.0,0.0,13100560.0,12177518.0,0.0705,0.7793,3709156.0,978946.0,2,0.1667,0,0.0,-0.006746,0.2207,0.0,-5415.0,3,20685068.0,0.172,0.8543
KH011235,2023-12-31,35,M,CT,15,0,3,0,8434154.0,137277.0,0.0163,8115658.0,9689158.0,41397.0,0.1678,1,1,19048467.0,1193348.0,1,8442204.0,6010896.0,1017390.0,102403191.0,308045.0,172575.0,421014.0,901634.0,0.1069,48742.0,418522.0,2434560.0,603416.0,2562707.0,592673.0,6193356.0,2432820.0,9995074.0,9093440.0,0.0902,1.1851,-1560920.0,247912.0,4,0.3333,6,-1600393.0,0.0051,-0.1851,0.2716,61625.0,2,12412225.0,0.0956,0.7455
KH011236,2023-12-31,33,F,DN,14,0,1,0,9894928.0,513601.0,0.0519,9224107.0,11786493.0,-139800.0,0.0769,1,3,25254916.0,1090275.0,1,11153979.0,7671446.0,-961901.0,119829415.0,520846.0,71300.0,215807.0,807953.0,0.0817,39297.0,2459502.0,1342633.0,2640549.0,6955653.0,1015746.0,11954581.0,0.0,15261333.0,14453380.0,0.0529,1.5423,-5366405.0,1188140.0,2,0.1667,11,-4694393.0,-0.005035,-0.5423,0.3066,-8777.0,0,0.0,0.0002,0.7748
KH011237,2023-12-31,30,F,OTHER,10,1,2,0,17538192.0,649315.0,0.037,15160786.0,19442693.0,-162459.0,0.0594,1,1,206599938.0,11872563.0,1,33710106.0,15123006.0,-223479.0,222330867.0,474010.0,47265.0,212338.0,733613.0,0.0418,66084.0,513872.0,2069936.0,620169.0,5819060.0,866664.0,9375829.0,0.0,10689398.0,9955785.0,0.0686,0.6095,6848794.0,1970667.0,2,0.1667,0,0.0,-0.001656,0.3905,1.1418,69205.0,4,63534329.0,0.0681,-0.0059
KH011238,2023-12-31,25,M,HN,10,0,2,0,6962378.0,482351.0,0.0693,6539590.0,7857215.0,-43398.0,0.1122,0,0,0.0,0.0,0,0.0,0.0,-199269.0,83548530.0,441694.0,115644.0,268402.0,825740.0,0.1186,151003.0,835985.0,2785654.0,709055.0,2257376.0,969252.0,6721337.0,0.0,8534065.0,7708325.0,0.0968,1.2257,-1571687.0,643313.0,3,0.25,10,-1706315.0,0.003193,-0.2257,0.0,-7648.0,3,34949849.0,0.2679,0.4275
KH011239,2023-12-31,43,F,OTHER,37,1,2,0,14264445.0,261613.0,0.0183,13293078.0,16731571.0,975.0,0.0165,0,0,0.0,0.0,0,0.0,0.0,60981.0,171173344.0,335469.0,160462.0,204789.0,700720.0,0.0491,761395.0,315118.0,2078951.0,1362697.0,5553056.0,1124713.0,10119417.0,0.0,11896650.0,11195930.0,0.0589,0.834,2367795.0,560941.0,2,0.1667,2,0.0,0.001128,0.166,0.0,-51324.0,1,12081355.0,0.0526,-0.1884
KH011240,2023-12-31,28,F,OTHER,25,1,1,1,17711756.0,1223591.0,0.0691,15434692.0,20172928.0,-48137.0,0.0663,0,0,0.0,0.0,1,47053202.0,27204274.0,104408.0,212541075.0,201670.0,69468.0,144943.0,416081.0,0.0235,570494.0,353703.0,512588.0,939475.0,2464231.0,342971.0,4259265.0,0.0,5599543.0,5183462.0,0.0743,0.3161,12112213.0,2984022.0,1,0.0833,2,0.0,0.005392,0.6839,0.2214,-59068.0,1,11107773.0,0.0434,0.003
KH011241,2023-12-31,34,M,HN,45,1,3,0,18615045.0,1030646.0,0.0554,17076992.0,21605250.0,-52848.0,0.1002,1,1,134952417.0,7313639.0,1,29968822.0,10911204.0,-506527.0,230694182.0,315898.0,137107.0,213220.0,666225.0,0.0358,303990.0,486720.0,1396571.0,1945879.0,2271577.0,612000.0,6226027.0,0.0,7682962.0,7016737.0,0.0867,0.4127,10932083.0,4551434.0,0,0.0,2,0.0,-0.000417,0.5873,0.7383,4076.0,1,12802855.0,0.0648,0.7143
KH011242,2023-12-31,39,F,HN,82,1,2,0,27611079.0,1845042.0,0.0668,25819278.0,30781263.0,148744.0,0.0266,1,3,160162962.0,8977999.0,0,0.0,0.0,70998.0,340310947.0,622747.0,135835.0,314606.0,1073188.0,0.0389,815980.0,2246899.0,708341.0,699292.0,2632475.0,81818.0,4121926.0,0.0,8257993.0,7184805.0,0.13,0.2991,19353086.0,8923999.0,2,0.1667,2,0.0,0.006991,0.7009,0.4834,-24436.0,0,0.0,0.012,0.7743
KH011243,2023-12-31,34,M,CT,37,1,2,0,8702490.0,525085.0,0.0603,8141810.0,8986964.0,-13966.0,0.0076,1,3,71794680.0,3713218.0,1,17735255.0,11695869.0,8519.0,108143095.0,815017.0,186725.0,324959.0,1326701.0,0.1525,467429.0,845603.0,809803.0,1175223.0,831325.0,769567.0,3585918.0,0.0,6225651.0,4898950.0,0.2131,0.7154,2476839.0,1073201.0,2,0.1667,0,0.0,0.002269,0.2846,0.8573,17279.0,1,10441114.0,0.0568,-0.0309
KH011244,2023-12-31,41,F,OTHER,32,0,2,0,14334846.0,598423.0,0.0417,13148740.0,17066153.0,373216.0,0.0072,1,2,155296620.0,7567501.0,1,26901438.0,13065106.0,-402010.0,179585648.0,498507.0,172090.0,132836.0,803433.0,0.056,1001372.0,1320656.0,1466514.0,2316416.0,5986280.0,1105595.0,10874805.0,2901778.0,16902044.0,16098611.0,0.0475,1.1791,-2567198.0,962335.0,2,0.1667,7,-2587249.0,-0.001534,-0.1791,1.0592,-40827.0,1,16923258.0,0.0397,0.0569
KH011245,2023-12-31,37,M,HCM,19,0,3,0,13713557.0,266507.0,0.0194,12335419.0,16110996.0,42229.0,0.1352,1,3,51960958.0,2557304.0,1,18704607.0,12941771.0,105290.0,167119987.0,619679.0,133886.0,342207.0,1095772.0,0.0799,169025.0,397292.0,2713887.0,446648.0,5442757.0,1131421.0,9734713.0,2829413.0,14226215.0,13130443.0,0.077,1.0374,-512658.0,226515.0,9,0.75,11,-592175.0,0.006893,-0.0374,0.4294,-85366.0,2,22503061.0,0.0857,0.6503
KH011246,2023-12-31,32,M,CT,6,0,1,0,13281866.0,748214.0,0.0563,12732762.0,13962393.0,70118.0,0.0261,1,1,111101147.0,6986418.0,0,0.0,0.0,700358.0,166368810.0,283446.0,184485.0,277442.0,745373.0,0.0561,43917.0,163192.0,934984.0,1616705.0,1570872.0,964668.0,5087229.0,0.0,6039711.0,5294338.0,0.1234,0.4547,7242155.0,2865357.0,0,0.0,2,0.0,-0.004166,0.5453,0.6971,-41063.0,3,38410503.0,0.0028,0.8176
KH011247,2023-12-31,39,F,HP,12,1,2,0,10572004.0,489608.0,0.0463,9886498.0,12289180.0,129391.0,0.0102,1,2,60340732.0,2895491.0,1,28370434.0,21323748.0,-1530387.0,129759535.0,259677.0,88968.0,298561.0,647206.0,0.0612,185349.0,122391.0,588454.0,1367677.0,2634763.0,490772.0,5081666.0,0.0,6036612.0,5389406.0,0.1072,0.571,4535392.0,614121.0,0,0.0,0,0.0,0.006359,0.429,0.6993,-10808.0,1,6972075.0,0.0052,0.0643
KH011248,2023-12-31,39,F,HCM,20,1,3,0,45045437.0,1599262.0,0.0355,41861232.0,50333444.0,87799.0,0.1038,1,2,454005212.0,24668466.0,1,80533206.0,36447415.0,188740.0,565213705.0,322725.0,157824.0,330187.0,810736.0,0.018,553603.0,827271.0,3230150.0,490562.0,3684142.0,863273.0,8268127.0,0.0,10459737.0,9649001.0,0.0775,0.2322,34585700.0,9841454.0,1,0.0833,2,0.0,-0.001534,0.7678,0.9889,14209.0,2,30980243.0,0.0351,0.3263
