customer_id,arm,propensity_score,predicted_label,contacted,contact_date,label_window_start,label_window_end,converted,conversion_date
KH022938,B,0.9537,1,0,,2025-07-01,2025-09-30,1,2025-08-08
KH020556,B,0.5296,1,0,,2025-07-01,2025-09-30,1,2025-08-05
KH022099,B,0.6465,1,0,,2025-07-01,2025-09-30,0,
KH021771,B,0.5675,1,0,,2025-07-01,2025-09-30,1,2025-07-26
KH020155,B,0.955,1,0,,2025-07-01,2025-09-30,1,2025-09-20
KH024377,B,0.9746,1,0,,2025-07-01,2025-09-30,1,2025-09-26
KH024366,B,0.6144,1,0,,2025-07-01,2025-09-30,1,2025-09-25
KH021262,B,0.5215,1,0,,2025-07-01,2025-09-30,1,2025-07-31
KH021528,B,0.9825,1,0,,2025-07-01,2025-09-30,1,2025-08-15
KH024025,B,0.5977,1,0,,2025-07-01,2025-09-30,0,
KH021783,B,0.716,1,0,,2025-07-01,2025-09-30,1,2025-07-10
KH023148,B,0.9949,1,0,,2025-07-01,2025-09-30,1,2025-07-24
KH021135,B,0.4886,1,0,,2025-07-01,2025-09-30,1,2025-08-29
KH022484,B,0.5848,1,0,,2025-07-01,2025-09-30,1,2025-07-17
KH024684,B,0.3371,1,0,,2025-07-01,2025-09-30,0,
KH021254,B,0.9082,1,0,,2025-07-01,2025-09-30,0,
KH022040,B,0.9928,1,0,,2025-07-01,2025-09-30,1,2025-08-24
KH023255,B,0.9669,1,0,,2025-07-01,2025-09-30,1,2025-08-25
KH020512,B,0.8189,1,0,,2025-07-01,2025-09-30,1,2025-07-22
KH023525,B,0.5672,1,0,,2025-07-01,2025-09-30,0,
KH024704,B,0.9891,1,0,,2025-07-01,2025-09-30,1,2025-09-14
KH021102,B,0.952,1,0,,2025-07-01,2025-09-30,1,2025-07-15
KH024480,B,0.7813,1,0,,2025-07-01,2025-09-30,1,2025-09-17
KH021125,B,0.8298,1,0,,2025-07-01,2025-09-30,1,2025-08-08
KH021216,B,0.9803,1,0,,2025-07-01,2025-09-30,1,2025-08-01
KH022150,B,0.8605,1,0,,2025-07-01,2025-09-30,0,
KH023163,B,0.7846,1,0,,2025-07-01,2025-09-30,1,2025-09-29
KH021596,B,0.9945,1,0,,2025-07-01,2025-09-30,1,2025-09-15
KH023391,B,0.5084,1,0,,2025-07-01,2025-09-30,0,
KH023120,B,0.6906,1,0,,2025-07-01,2025-09-30,1,2025-08-13
KH022974,B,0.6024,1,0,,2025-07-01,2025-09-30,0,
KH024220,B,0.9722,1,0,,2025-07-01,2025-09-30,1,2025-08-17
KH024689,B,0.8807,1,0,,2025-07-01,2025-09-30,1,2025-08-24
KH021190,B,0.4143,1,0,,2025-07-01,2025-09-30,1,2025-08-28
KH023328,B,0.8579,1,0,,2025-07-01,2025-09-30,1,2025-08-31
KH024016,B,0.9604,1,0,,2025-07-01,2025-09-30,1,2025-09-19
KH022678,B,0.9183,1,0,,2025-07-01,2025-09-30,1,2025-07-06
KH023332,B,0.9767,1,0,,2025-07-01,2025-09-30,1,2025-08-29
KH020808,B,0.6453,1,0,,2025-07-01,2025-09-30,1,2025-08-23
KH021778,B,0.7916,1,0,,2025-07-01,2025-09-30,1,2025-08-08
KH024236,B,0.451,1,0,,2025-07-01,2025-09-30,1,2025-09-15
KH024712,B,0.9837,1,0,,2025-07-01,2025-09-30,1,2025-09-01
KH021072,B,0.8986,1,0,,2025-07-01,2025-09-30,1,2025-08-22
KH024349,B,0.9908,1,0,,2025-07-01,2025-09-30,1,2025-07-28
KH022778,B,0.9759,1,0,,2025-07-01,2025-09-30,1,2025-09-18
KH023214,B,0.9777,1,0,,2025-07-01,2025-09-30,1,2025-08-07
KH020624,B,0.4226,1,0,,2025-07-01,2025-09-30,1,2025-09-10
KH023471,B,0.619,1,0,,2025-07-01,2025-09-30,1,2025-07-06
KH022833,B,0.8748,1,0,,2025-07-01,2025-09-30,1,2025-07-10
KH024286,B,0.9836,1,0,,2025-07-01,2025-09-30,1,2025-08-28
KH022057,B,0.4186,1,0,,2025-07-01,2025-09-30,0,
KH024783,B,0.8376,1,0,,2025-07-01,2025-09-30,1,2025-09-07
KH021288,B,0.8874,1,0,,2025-07-01,2025-09-30,1,2025-09-27
KH020026,B,0.4976,1,0,,2025-07-01,2025-09-30,0,
KH020691,B,0.6519,1,0,,2025-07-01,2025-09-30,1,2025-09-23
KH022516,B,0.6119,1,0,,2025-07-01,2025-09-30,0,
KH023637,B,0.8829,1,0,,2025-07-01,2025-09-30,1,2025-07-22
KH023829,B,0.9468,1,0,,2025-07-01,2025-09-30,1,2025-08-14
KH023749,B,0.3945,1,0,,2025-07-01,2025-09-30,1,2025-08-18
KH021346,B,0.8363,1,0,,2025-07-01,2025-09-30,1,2025-09-15
KH024848,B,0.3802,1,0,,2025-07-01,2025-09-30,0,
KH023903,B,0.9772,1,0,,2025-07-01,2025-09-30,1,2025-07-01
KH024030,B,0.9158,1,0,,2025-07-01,2025-09-30,1,2025-07-17
KH024201,B,0.974,1,0,,2025-07-01,2025-09-30,1,2025-09-10
KH024274,B,0.8423,1,0,,2025-07-01,2025-09-30,0,
KH021432,B,0.9887,1,0,,2025-07-01,2025-09-30,1,2025-08-15
KH023082,B,0.9007,1,0,,2025-07-01,2025-09-30,1,2025-08-28
KH024382,B,0.5887,1,0,,2025-07-01,2025-09-30,1,2025-08-28
KH021132,B,0.9913,1,0,,2025-07-01,2025-09-30,1,2025-07-28
KH022181,B,0.9821,1,0,,2025-07-01,2025-09-30,1,2025-07-16
KH021652,B,0.9896,1,0,,2025-07-01,2025-09-30,1,2025-09-20
KH022407,B,0.9645,1,0,,2025-07-01,2025-09-30,1,2025-07-30
KH024337,B,0.7861,1,0,,2025-07-01,2025-09-30,0,
KH021658,B,0.7612,1,0,,2025-07-01,2025-09-30,0,
KH022111,B,0.921,1,0,,2025-07-01,2025-09-30,1,2025-09-20
KH020759,B,0.562,1,0,,2025-07-01,2025-09-30,1,2025-09-23
KH023065,B,0.9822,1,0,,2025-07-01,2025-09-30,1,2025-08-24
KH024554,B,0.5661,1,0,,2025-07-01,2025-09-30,0,
KH021106,B,0.4617,1,0,,2025-07-01,2025-09-30,0,
KH023968,B,0.9923,1,0,,2025-07-01,2025-09-30,1,2025-08-21
KH023058,B,0.9945,1,0,,2025-07-01,2025-09-30,1,2025-08-22
KH021428,B,0.849,1,0,,2025-07-01,2025-09-30,1,2025-08-21
KH023387,B,0.8193,1,0,,2025-07-01,2025-09-30,1,2025-08-26
KH023220,B,0.4738,1,0,,2025-07-01,2025-09-30,0,
KH020197,B,0.9855,1,0,,2025-07-01,2025-09-30,1,2025-07-01
KH020702,B,0.9674,1,0,,2025-07-01,2025-09-30,1,2025-09-13
KH020429,B,0.9775,1,0,,2025-07-01,2025-09-30,1,2025-07-09
KH024581,B,0.5021,1,0,,2025-07-01,2025-09-30,1,2025-07-12
KH023522,B,0.5086,1,0,,2025-07-01,2025-09-30,0,
KH023047,B,0.3602,1,0,,2025-07-01,2025-09-30,0,
KH022242,B,0.9838,1,0,,2025-07-01,2025-09-30,1,2025-09-10
KH021625,B,0.4927,1,0,,2025-07-01,2025-09-30,1,2025-07-12
KH021180,B,0.9875,1,0,,2025-07-01,2025-09-30,1,2025-08-11
KH024949,B,0.9939,1,0,,2025-07-01,2025-09-30,1,2025-07-11
KH024265,B,0.5814,1,0,,2025-07-01,2025-09-30,1,2025-07-17
KH021651,B,0.5786,1,0,,2025-07-01,2025-09-30,1,2025-09-23
KH023287,B,0.9933,1,0,,2025-07-01,2025-09-30,1,2025-07-23
KH021839,B,0.5388,1,0,,2025-07-01,2025-09-30,0,
KH024825,B,0.6033,1,0,,2025-07-01,2025-09-30,1,2025-08-06
KH023066,B,0.4613,1,0,,2025-07-01,2025-09-30,1,2025-08-23
KH022100,B,0.9846,1,0,,2025-07-01,2025-09-30,1,2025-08-18
KH023087,B,0.5806,1,0,,2025-07-01,2025-09-30,1,2025-07-11
KH021897,B,0.5479,1,0,,2025-07-01,2025-09-30,1,2025-07-21
KH023654,B,0.9568,1,0,,2025-07-01,2025-09-30,0,
KH024254,B,0.4947,1,0,,2025-07-01,2025-09-30,1,2025-09-21
KH021071,B,0.3882,1,0,,2025-07-01,2025-09-30,1,2025-07-17
KH023413,B,0.8342,1,0,,2025-07-01,2025-09-30,1,2025-08-25
KH022694,B,0.9346,1,0,,2025-07-01,2025-09-30,1,2025-09-04
KH020105,B,0.8759,1,0,,2025-07-01,2025-09-30,1,2025-08-06
KH021603,B,0.5837,1,0,,2025-07-01,2025-09-30,0,
KH020124,B,0.9134,1,0,,2025-07-01,2025-09-30,1,2025-09-28
KH022882,B,0.6627,1,0,,2025-07-01,2025-09-30,0,
KH021036,B,0.42,1,0,,2025-07-01,2025-09-30,0,
KH024665,B,0.5262,1,0,,2025-07-01,2025-09-30,1,2025-08-27
KH021422,B,0.7591,1,0,,2025-07-01,2025-09-30,1,2025-08-29
KH022183,B,0.6348,1,0,,2025-07-01,2025-09-30,0,
KH022370,B,0.368,1,0,,2025-07-01,2025-09-30,0,
KH021531,B,0.9826,1,0,,2025-07-01,2025-09-30,1,2025-08-25
KH021866,B,0.9544,1,0,,2025-07-01,2025-09-30,1,2025-07-01
KH024464,B,0.6292,1,0,,2025-07-01,2025-09-30,1,2025-08-17
KH022169,B,0.9507,1,0,,2025-07-01,2025-09-30,1,2025-09-01
KH023920,B,0.4624,1,0,,2025-07-01,2025-09-30,1,2025-09-26
KH022400,B,0.9775,1,0,,2025-07-01,2025-09-30,1,2025-07-04
KH024967,B,0.9478,1,0,,2025-07-01,2025-09-30,1,2025-07-27
KH020758,B,0.8163,1,0,,2025-07-01,2025-09-30,1,2025-07-16
KH024816,B,0.986,1,0,,2025-07-01,2025-09-30,1,2025-07-31
KH022437,B,0.3006,1,0,,2025-07-01,2025-09-30,0,
KH020741,B,0.9894,1,0,,2025-07-01,2025-09-30,1,2025-07-25
KH023576,B,0.8866,1,0,,2025-07-01,2025-09-30,0,
KH021994,B,0.9605,1,0,,2025-07-01,2025-09-30,1,2025-07-24
KH020827,B,0.5111,1,0,,2025-07-01,2025-09-30,1,2025-09-11
KH023938,B,0.991,1,0,,2025-07-01,2025-09-30,1,2025-09-02
KH021524,B,0.5163,1,0,,2025-07-01,2025-09-30,1,2025-09-21
KH021955,B,0.994,1,0,,2025-07-01,2025-09-30,1,2025-07-05
KH022674,B,0.952,1,0,,2025-07-01,2025-09-30,1,2025-07-27
KH024663,B,0.9803,1,0,,2025-07-01,2025-09-30,1,2025-07-15
KH024327,B,0.5366,1,0,,2025-07-01,2025-09-30,1,2025-08-22
KH022368,B,0.6258,1,0,,2025-07-01,2025-09-30,1,2025-08-16
KH023952,B,0.9236,1,0,,2025-07-01,2025-09-30,1,2025-08-19
KH021749,B,0.8282,1,0,,2025-07-01,2025-09-30,0,
KH021917,B,0.5603,1,0,,2025-07-01,2025-09-30,0,
KH023284,B,0.7031,1,0,,2025-07-01,2025-09-30,1,2025-08-24
KH022867,B,0.9938,1,0,,2025-07-01,2025-09-30,1,2025-09-27
KH020036,B,0.9778,1,0,,2025-07-01,2025-09-30,1,2025-07-03
KH023850,B,0.4781,1,0,,2025-07-01,2025-09-30,0,
KH024989,B,0.6585,1,0,,2025-07-01,2025-09-30,1,2025-08-18
KH020335,B,0.9521,1,0,,2025-07-01,2025-09-30,1,2025-09-23
KH021852,B,0.6022,1,0,,2025-07-01,2025-09-30,0,
KH022666,B,0.5604,1,0,,2025-07-01,2025-09-30,1,2025-08-07
KH020714,B,0.3138,1,0,,2025-07-01,2025-09-30,0,
KH021761,B,0.5618,1,0,,2025-07-01,2025-09-30,0,
KH021894,B,0.6767,1,0,,2025-07-01,2025-09-30,1,2025-09-17
KH020933,B,0.9742,1,0,,2025-07-01,2025-09-30,1,2025-07-21
KH022564,B,0.9725,1,0,,2025-07-01,2025-09-30,1,2025-07-05
KH022212,B,0.4786,1,0,,2025-07-01,2025-09-30,0,
KH024492,B,0.4529,1,0,,2025-07-01,2025-09-30,0,
KH021021,B,0.44,1,0,,2025-07-01,2025-09-30,0,
KH024678,B,0.5841,1,0,,2025-07-01,2025-09-30,1,2025-09-29
KH020228,B,0.9661,1,0,,2025-07-01,2025-09-30,1,2025-09-24
KH024129,B,0.9905,1,0,,2025-07-01,2025-09-30,1,2025-09-02
KH022639,B,0.4646,1,0,,2025-07-01,2025-09-30,1,2025-07-10
KH022854,B,0.8905,1,0,,2025-07-01,2025-09-30,1,2025-09-10
KH024218,B,0.9531,1,0,,2025-07-01,2025-09-30,1,2025-08-30
KH021737,B,0.9773,1,0,,2025-07-01,2025-09-30,1,2025-08-22
KH023667,B,0.8897,1,0,,2025-07-01,2025-09-30,1,2025-08-25
KH023364,B,0.8078,1,0,,2025-07-01,2025-09-30,1,2025-09-07
KH023491,B,0.9699,1,0,,2025-07-01,2025-09-30,1,2025-07-02
KH023276,B,0.8759,1,0,,2025-07-01,2025-09-30,1,2025-08-29
KH022031,B,0.9895,1,0,,2025-07-01,2025-09-30,1,2025-07-11
KH022576,B,0.9729,1,0,,2025-07-01,2025-09-30,1,2025-09-14
KH022459,B,0.8407,1,0,,2025-07-01,2025-09-30,0,
KH023580,B,0.6388,1,0,,2025-07-01,2025-09-30,0,
KH021096,B,0.6338,1,0,,2025-07-01,2025-09-30,0,
KH020657,B,0.8801,1,0,,2025-07-01,2025-09-30,1,2025-08-23
KH022691,B,0.7243,1,0,,2025-07-01,2025-09-30,1,2025-09-11
KH020505,B,0.5339,1,0,,2025-07-01,2025-09-30,1,2025-08-27
KH021145,B,0.6483,1,0,,2025-07-01,2025-09-30,1,2025-08-03
KH021040,B,0.3375,1,0,,2025-07-01,2025-09-30,0,
KH022468,B,0.9782,1,0,,2025-07-01,2025-09-30,1,2025-09-14
KH023718,B,0.9937,1,0,,2025-07-01,2025-09-30,1,2025-07-22
KH021570,B,0.4399,1,0,,2025-07-01,2025-09-30,0,
KH024513,B,0.5754,1,0,,2025-07-01,2025-09-30,0,
KH023884,B,0.8975,1,0,,2025-07-01,2025-09-30,1,2025-09-01
KH022609,B,0.6401,1,0,,2025-07-01,2025-09-30,0,
KH023658,B,0.9594,1,0,,2025-07-01,2025-09-30,1,2025-09-17
KH024962,B,0.2537,1,0,,2025-07-01,2025-09-30,1,2025-08-07
KH021712,B,0.3968,1,0,,2025-07-01,2025-09-30,1,2025-09-18
KH022157,B,0.8781,1,0,,2025-07-01,2025-09-30,1,2025-08-16
KH023639,B,0.4442,1,0,,2025-07-01,2025-09-30,0,
KH022069,B,0.8377,1,0,,2025-07-01,2025-09-30,1,2025-07-13
KH023101,B,0.5159,1,0,,2025-07-01,2025-09-30,1,2025-09-19
KH021203,B,0.9529,1,0,,2025-07-01,2025-09-30,1,2025-08-14
KH021110,B,0.9853,1,0,,2025-07-01,2025-09-30,1,2025-07-14
KH023673,B,0.9917,1,0,,2025-07-01,2025-09-30,1,2025-08-30
KH020220,B,0.7682,1,0,,2025-07-01,2025-09-30,1,2025-07-27
KH022171,B,0.9777,1,0,,2025-07-01,2025-09-30,1,2025-07-31
KH020557,B,0.7837,1,0,,2025-07-01,2025-09-30,1,2025-08-04
KH021649,B,0.4383,1,0,,2025-07-01,2025-09-30,0,
KH022605,B,0.7734,1,0,,2025-07-01,2025-09-30,1,2025-08-27
KH023196,B,0.9382,1,0,,2025-07-01,2025-09-30,1,2025-09-27
KH022001,B,0.9639,1,0,,2025-07-01,2025-09-30,1,2025-08-16
KH024141,B,0.3391,1,0,,2025-07-01,2025-09-30,0,
KH021388,B,0.943,1,0,,2025-07-01,2025-09-30,1,2025-09-08
KH024912,B,0.9705,1,0,,2025-07-01,2025-09-30,1,2025-07-18
KH020638,B,0.5162,1,0,,2025-07-01,2025-09-30,1,2025-07-14
KH024897,B,0.9729,1,0,,2025-07-01,2025-09-30,1,2025-07-07
KH020259,B,0.9854,1,0,,2025-07-01,2025-09-30,1,2025-07-15
KH021624,B,0.6849,1,0,,2025-07-01,2025-09-30,1,2025-08-04
KH020383,B,0.5256,1,0,,2025-07-01,2025-09-30,1,2025-07-19
KH021548,B,0.8611,1,0,,2025-07-01,2025-09-30,1,2025-08-04
KH022025,B,0.991,1,0,,2025-07-01,2025-09-30,1,2025-08-17
KH020648,B,0.824,1,0,,2025-07-01,2025-09-30,1,2025-07-24
KH022553,B,0.9392,1,0,,2025-07-01,2025-09-30,1,2025-07-17
KH022821,B,0.9879,1,0,,2025-07-01,2025-09-30,1,2025-08-19
KH022939,B,0.9008,1,0,,2025-07-01,2025-09-30,1,2025-08-01
KH021607,B,0.6123,1,0,,2025-07-01,2025-09-30,0,
KH020258,B,0.9912,1,0,,2025-07-01,2025-09-30,1,2025-07-14
KH021835,B,0.3805,1,0,,2025-07-01,2025-09-30,0,
KH020612,B,0.7436,1,0,,2025-07-01,2025-09-30,1,2025-09-06
KH022645,B,0.9435,1,0,,2025-07-01,2025-09-30,1,2025-09-18
KH024714,B,0.9807,1,0,,2025-07-01,2025-09-30,1,2025-08-31
KH024993,B,0.9125,1,0,,2025-07-01,2025-09-30,1,2025-09-28
KH021832,B,0.5831,1,0,,2025-07-01,2025-09-30,1,2025-09-04
KH023738,B,0.9837,1,0,,2025-07-01,2025-09-30,1,2025-07-08
KH020620,B,0.9767,1,0,,2025-07-01,2025-09-30,1,2025-08-12
KH020793,B,0.279,1,0,,2025-07-01,2025-09-30,0,
KH020059,B,0.402,1,0,,2025-07-01,2025-09-30,0,
KH022847,B,0.8521,1,0,,2025-07-01,2025-09-30,1,2025-09-09
KH021221,B,0.878,1,0,,2025-07-01,2025-09-30,0,
KH020264,B,0.8882,1,0,,2025-07-01,2025-09-30,0,
KH022051,B,0.991,1,0,,2025-07-01,2025-09-30,1,2025-08-26
KH023475,B,0.7707,1,0,,2025-07-01,2025-09-30,1,2025-07-30
KH020133,B,0.972,1,0,,2025-07-01,2025-09-30,1,2025-07-18
KH021479,B,0.8981,1,0,,2025-07-01,2025-09-30,1,2025-08-08
KH022114,B,0.643,1,0,,2025-07-01,2025-09-30,0,
KH024175,B,0.4355,1,0,,2025-07-01,2025-09-30,1,2025-08-14
KH024100,B,0.7754,1,0,,2025-07-01,2025-09-30,1,2025-07-06
KH020153,B,0.3465,1,0,,2025-07-01,2025-09-30,1,2025-07-04
KH023765,B,0.4205,1,0,,2025-07-01,2025-09-30,1,2025-07-06
KH020073,B,0.705,1,0,,2025-07-01,2025-09-30,1,2025-07-18
KH023259,B,0.9746,1,0,,2025-07-01,2025-09-30,1,2025-09-11
KH024830,B,0.6017,1,0,,2025-07-01,2025-09-30,1,2025-09-22
KH023053,B,0.3819,1,0,,2025-07-01,2025-09-30,0,
KH022139,B,0.4504,1,0,,2025-07-01,2025-09-30,1,2025-09-01
KH023039,B,0.553,1,0,,2025-07-01,2025-09-30,1,2025-07-11
KH022737,B,0.6441,1,0,,2025-07-01,2025-09-30,0,
KH024994,B,0.9919,1,0,,2025-07-01,2025-09-30,1,2025-09-01
KH024836,B,0.8549,1,0,,2025-07-01,2025-09-30,1,2025-08-10
KH022444,B,0.9398,1,0,,2025-07-01,2025-09-30,1,2025-08-01
KH021970,B,0.9797,1,0,,2025-07-01,2025-09-30,1,2025-09-08
KH020409,B,0.7269,1,0,,2025-07-01,2025-09-30,1,2025-09-03
KH023800,B,0.9387,1,0,,2025-07-01,2025-09-30,1,2025-07-11
KH020535,B,0.919,1,0,,2025-07-01,2025-09-30,1,2025-07-03
KH023974,B,0.3374,1,0,,2025-07-01,2025-09-30,1,2025-09-14
KH023125,B,0.9936,1,0,,2025-07-01,2025-09-30,1,2025-07-18
KH021948,B,0.4842,1,0,,2025-07-01,2025-09-30,0,
KH022964,B,0.9798,1,0,,2025-07-01,2025-09-30,1,2025-07-23
KH022321,B,0.3337,1,0,,2025-07-01,2025-09-30,0,
KH023033,B,0.5744,1,0,,2025-07-01,2025-09-30,0,
KH023430,B,0.8436,1,0,,2025-07-01,2025-09-30,1,2025-09-25
KH022382,B,0.3935,1,0,,2025-07-01,2025-09-30,0,
KH021312,B,0.5938,1,0,,2025-07-01,2025-09-30,1,2025-07-25
KH021636,B,0.3328,1,0,,2025-07-01,2025-09-30,1,2025-08-27
KH022563,B,0.5299,1,0,,2025-07-01,2025-09-30,1,2025-08-10
KH020320,B,0.9731,1,0,,2025-07-01,2025-09-30,1,2025-08-17
KH024976,B,0.6911,1,0,,2025-07-01,2025-09-30,1,2025-09-13
KH023833,B,0.9605,1,0,,2025-07-01,2025-09-30,1,2025-07-21
KH021280,B,0.9713,1,0,,2025-07-01,2025-09-30,1,2025-07-07
KH024603,B,0.9935,1,0,,2025-07-01,2025-09-30,1,2025-09-02
KH022056,B,0.9864,1,0,,2025-07-01,2025-09-30,1,2025-07-02
KH024772,B,0.9545,1,0,,2025-07-01,2025-09-30,1,2025-08-11
KH020132,B,0.9908,1,0,,2025-07-01,2025-09-30,1,2025-09-13
KH021006,B,0.9882,1,0,,2025-07-01,2025-09-30,1,2025-07-18
KH020730,B,0.7917,1,0,,2025-07-01,2025-09-30,0,
KH024089,B,0.4407,1,0,,2025-07-01,2025-09-30,1,2025-07-16
KH024004,B,0.555,1,0,,2025-07-01,2025-09-30,1,2025-08-16
KH023624,B,0.2618,1,0,,2025-07-01,2025-09-30,0,
KH022718,B,0.9883,1,0,,2025-07-01,2025-09-30,1,2025-08-29
KH024283,B,0.4775,1,0,,2025-07-01,2025-09-30,0,
KH023034,B,0.4909,1,0,,2025-07-01,2025-09-30,1,2025-07-02
KH024296,B,0.9871,1,0,,2025-07-01,2025-09-30,1,2025-07-27
KH023502,B,0.956,1,0,,2025-07-01,2025-09-30,1,2025-09-10
KH024980,B,0.947,1,0,,2025-07-01,2025-09-30,1,2025-08-15
KH021453,B,0.7802,1,0,,2025-07-01,2025-09-30,1,2025-07-12
KH024645,B,0.2952,1,0,,2025-07-01,2025-09-30,0,
KH021120,B,0.7734,1,0,,2025-07-01,2025-09-30,1,2025-09-01
KH022814,B,0.9376,1,0,,2025-07-01,2025-09-30,1,2025-08-05
KH023439,B,0.9861,1,0,,2025-07-01,2025-09-30,1,2025-09-07
KH020781,B,0.9875,1,0,,2025-07-01,2025-09-30,1,2025-08-05
KH022073,B,0.4547,1,0,,2025-07-01,2025-09-30,0,
KH021787,B,0.4002,1,0,,2025-07-01,2025-09-30,0,
KH020514,B,0.9628,1,0,,2025-07-01,2025-09-30,1,2025-07-30
KH020791,B,0.2814,1,0,,2025-07-01,2025-09-30,0,
KH023698,B,0.552,1,0,,2025-07-01,2025-09-30,1,2025-09-09
KH023995,B,0.9926,1,0,,2025-07-01,2025-09-30,1,2025-08-06
KH020770,B,0.9218,1,0,,2025-07-01,2025-09-30,1,2025-07-15
KH020589,B,0.5294,1,0,,2025-07-01,2025-09-30,1,2025-08-15
KH020586,B,0.8883,1,0,,2025-07-01,2025-09-30,1,2025-09-15
KH020322,B,0.9244,1,0,,2025-07-01,2025-09-30,1,2025-09-02
KH023632,B,0.3289,1,0,,2025-07-01,2025-09-30,0,
KH024447,B,0.9754,1,0,,2025-07-01,2025-09-30,1,2025-07-29
KH023927,B,0.6352,1,0,,2025-07-01,2025-09-30,1,2025-09-08
KH023536,B,0.4549,1,0,,2025-07-01,2025-09-30,0,
KH021828,B,0.9626,1,0,,2025-07-01,2025-09-30,1,2025-07-16
KH024132,B,0.9646,1,0,,2025-07-01,2025-09-30,1,2025-08-23
KH021430,B,0.2725,1,0,,2025-07-01,2025-09-30,0,
KH022850,B,0.5559,1,0,,2025-07-01,2025-09-30,1,2025-09-25
KH023170,B,0.9921,1,0,,2025-07-01,2025-09-30,1,2025-08-12
KH024270,B,0.5519,1,0,,2025-07-01,2025-09-30,0,
KH024512,B,0.8962,1,0,,2025-07-01,2025-09-30,1,2025-07-22
KH020444,B,0.3035,1,0,,2025-07-01,2025-09-30,0,
KH023252,B,0.9934,1,0,,2025-07-01,2025-09-30,1,2025-09-11
KH022438,B,0.9871,1,0,,2025-07-01,2025-09-30,1,2025-07-19
KH021398,B,0.6095,1,0,,2025-07-01,2025-09-30,0,
KH021962,B,0.9904,1,0,,2025-07-01,2025-09-30,1,2025-09-17
KH024282,B,0.9832,1,0,,2025-07-01,2025-09-30,1,2025-07-09
KH024346,B,0.6152,1,0,,2025-07-01,2025-09-30,1,2025-08-19
KH020942,B,0.4725,1,0,,2025-07-01,2025-09-30,0,
KH021512,B,0.4007,1,0,,2025-07-01,2025-09-30,0,
KH021935,B,0.9956,1,0,,2025-07-01,2025-09-30,1,2025-08-06
KH020983,B,0.7884,1,0,,2025-07-01,2025-09-30,1,2025-09-06
KH023661,B,0.4676,1,0,,2025-07-01,2025-09-30,0,
KH024638,B,0.372,1,0,,2025-07-01,2025-09-30,0,
KH022359,B,0.3528,1,0,,2025-07-01,2025-09-30,1,2025-07-07
KH024841,B,0.9696,1,0,,2025-07-01,2025-09-30,1,2025-07-31
KH022475,B,0.8389,1,0,,2025-07-01,2025-09-30,1,2025-08-26
KH022285,B,0.6582,1,0,,2025-07-01,2025-09-30,1,2025-07-31
KH023804,B,0.8508,1,0,,2025-07-01,2025-09-30,1,2025-08-22
KH023015,B,0.8859,1,0,,2025-07-01,2025-09-30,1,2025-08-28
KH024058,B,0.9536,1,0,,2025-07-01,2025-09-30,1,2025-07-02
KH023479,B,0.9875,1,0,,2025-07-01,2025-09-30,1,2025-09-26
KH021397,B,0.9671,1,0,,2025-07-01,2025-09-30,1,2025-07-16
KH021339,B,0.7494,1,0,,2025-07-01,2025-09-30,1,2025-08-08
KH020422,B,0.6779,1,0,,2025-07-01,2025-09-30,0,
KH020151,B,0.9897,1,0,,2025-07-01,2025-09-30,1,2025-07-01
KH023020,B,0.5032,1,0,,2025-07-01,2025-09-30,1,2025-09-23
KH021411,B,0.4145,1,0,,2025-07-01,2025-09-30,1,2025-07-26
KH021638,B,0.985,1,0,,2025-07-01,2025-09-30,1,2025-07-12
KH020868,B,0.6941,1,0,,2025-07-01,2025-09-30,1,2025-09-13
KH024234,B,0.4246,1,0,,2025-07-01,2025-09-30,1,2025-09-03
KH021245,B,0.9948,1,0,,2025-07-01,2025-09-30,1,2025-08-22
KH023778,B,0.3749,1,0,,2025-07-01,2025-09-30,1,2025-07-02
KH022820,B,0.5147,1,0,,2025-07-01,2025-09-30,0,
KH023707,B,0.9912,1,0,,2025-07-01,2025-09-30,1,2025-07-19
KH024805,B,0.7638,1,0,,2025-07-01,2025-09-30,1,2025-08-09
KH020753,B,0.3656,1,0,,2025-07-01,2025-09-30,0,
KH020240,B,0.6258,1,0,,2025-07-01,2025-09-30,0,
KH022485,B,0.931,1,0,,2025-07-01,2025-09-30,1,2025-09-05
KH022182,B,0.9423,1,0,,2025-07-01,2025-09-30,1,2025-08-23
KH022640,B,0.3511,1,0,,2025-07-01,2025-09-30,0,
KH022912,B,0.9867,1,0,,2025-07-01,2025-09-30,1,2025-08-29
KH020698,B,0.4223,1,0,,2025-07-01,2025-09-30,0,
KH022775,B,0.4003,1,0,,2025-07-01,2025-09-30,0,
KH021983,B,0.9286,1,0,,2025-07-01,2025-09-30,1,2025-07-10
KH024035,B,0.3374,1,0,,2025-07-01,2025-09-30,1,2025-08-09
KH022893,B,0.8809,1,0,,2025-07-01,2025-09-30,1,2025-08-11
KH021842,B,0.572,1,0,,2025-07-01,2025-09-30,1,2025-09-18
KH024613,B,0.7935,1,0,,2025-07-01,2025-09-30,1,2025-08-26
KH020078,B,0.9272,1,0,,2025-07-01,2025-09-30,1,2025-07-27
KH024006,B,0.9687,1,0,,2025-07-01,2025-09-30,1,2025-08-03
KH022976,B,0.9325,1,0,,2025-07-01,2025-09-30,1,2025-09-27
KH022927,B,0.9573,1,0,,2025-07-01,2025-09-30,1,2025-08-09
