customer_id,observation_date,age,gender,province,tenure_months,has_mobile_banking,num_products,has_loan,salary_mean_12m,salary_std_12m,salary_cv_12m,salary_min_12m,salary_max_12m,salary_trend_12m,salary_delay_rate_12m,has_term_deposit,term_deposit_count,term_deposit_total,term_deposit_interest_annual,has_savings_account,savings_avg_balance_12m,savings_min_balance_avg,savings_trend_12m,total_income_proxy,bills_electric_avg,bills_water_avg,bills_internet_avg,bills_total_avg,bills_to_income_ratio,edu_spend_avg,entertainment_avg,grocery_spend_avg,dining_spend_avg,shopping_spend_avg,transport_spend_avg,total_shopping_avg,transfer_avg,total_spend_avg,discretionary_spend_avg,essential_spend_ratio,spend_to_income_ratio,monthly_surplus_avg,cashflow_volatility,months_negative_balance,overdraft_rate,high_spend_months,end_month_shortfall_avg,spending_acceleration,savings_rate_avg,wealth_accumulation,edu_spend_trend,large_transfer_count,large_transfer_avg,income_jump_detected,lifestyle_inflation
KH004067,2023-06-30,27,M,DN,6,1,4,1,15132353.0,346610.0,0.0229,13554743.0,16288175.0,200743.0,0.032,0,0,0.0,0.0,0,0.0,0.0,106384.0,181588241.0,480063.0,152164.0,328919.0,961146.0,0.0635,642400.0,345369.0,1724050.0,2316234.0,4882211.0,635068.0,9557563.0,0.0,11506478.0,10545332.0,0.0835,0.7604,3625875.0,912080.0,0,0.0,0,0.0,0.005162,0.2396,0.0,18568.0,1,15402368.0,0.1069,-0.2866
KH004068,2023-06-30,27,M,CT,25,1,2,0,7521816.0,432340.0,0.0575,7113620.0,8641920.0,-534543.0,0.0177,1,2,31610248.0,1493517.0,0,0.0,0.0,282914.0,91755306.0,672146.0,117814.0,192072.0,982032.0,0.1306,68559.0,904545.0,1444865.0,1359474.0,1954225.0,446176.0,5204740.0,0.0,7159876.0,6177844.0,0.1372,0.9519,361940.0,129721.0,1,0.0833,5,0.0,-0.002693,0.0481,0.3502,9984.0,2,36260604.0,0.0011,-0.0862
KH004069,2023-06-30,27,F,HCM,9,1,4,1,22888327.0,1416239.0,0.0619,21848102.0,24918867.0,497412.0,0.0052,0,0,0.0,0.0,1,51880801.0,32155274.0,335024.0,274659927.0,666011.0,89351.0,332446.0,1087808.0,0.0475,1252262.0,1881302.0,1264841.0,468699.0,460641.0,456184.0,2650365.0,0.0,6871737.0,5783929.0,0.1583,0.3002,16016590.0,7155919.0,1,0.0833,1,0.0,0.001446,0.6998,0.1889,34936.0,0,0.0,0.0768,0.7596
KH004070,2023-06-30,34,F,HCM,22,1,2,0,16943447.0,490666.0,0.029,14763441.0,17874317.0,271534.0,0.0279,1,3,176389969.0,11170724.0,0,0.0,0.0,668177.0,214492091.0,677721.0,132108.0,304447.0,1114276.0,0.0658,32249.0,1848685.0,1805519.0,2157265.0,1904291.0,809219.0,6676294.0,519883.0,10191387.0,9077111.0,0.1093,0.6015,6752060.0,2439413.0,2,0.1667,2,0.0,0.010473,0.3985,0.8675,78448.0,1,15041793.0,0.2722,-0.2527
KH004071,2023-06-30,33,M,OTHER,44,1,1,0,9109637.0,290648.0,0.0319,8692069.0,9927059.0,-105204.0,0.0064,0,0,0.0,0.0,0,0.0,0.0,-24043.0,109315645.0,221341.0,99768.0,183525.0,504634.0,0.0554,446873.0,1460104.0,2825305.0,1964803.0,3960675.0,700606.0,9451389.0,0.0,11863000.0,11358366.0,0.0425,1.3022,-2753363.0,614995.0,2,0.1667,11,-2598976.0,-0.003291,-0.3022,0.0,83381.0,2,23213778.0,0.0523,0.706
KH004072,2023-06-30,27,F,OTHER,6,1,4,0,5980204.0,167524.0,0.028,5308332.0,6874821.0,41278.0,0.1655,0,0,0.0,0.0,0,0.0,0.0,877761.0,71762450.0,515807.0,79871.0,366202.0,961880.0,0.1608,790079.0,1014369.0,3026525.0,2155800.0,4137243.0,868332.0,10187900.0,0.0,12954228.0,11992348.0,0.0743,2.1662,-6974024.0,2669923.0,1,0.0833,11,-5751888.0,0.004388,-1.1662,0.0,-9869.0,2,33559292.0,0.0346,0.204
KH004073,2023-06-30,37,F,HN,22,1,5,0,12314842.0,363316.0,0.0295,11420475.0,12768608.0,198143.0,0.1355,0,0,0.0,0.0,1,32050714.0,13416701.0,-354380.0,147778101.0,164407.0,43881.0,233781.0,442069.0,0.0359,812807.0,483560.0,1133888.0,822630.0,4708723.0,181315.0,6846556.0,0.0,8584992.0,8142923.0,0.0515,0.6971,3729850.0,1037580.0,0,0.0,0,0.0,0.003233,0.3029,0.2169,39156.0,7,62636112.0,0.0588,-0.0165
KH004074,2023-06-30,53,M,HCM,19,1,2,0,10670984.0,379109.0,0.0355,9793922.0,12220544.0,-353017.0,0.0382,0,0,0.0,0.0,1,16127833.0,6874961.0,1320731.0,128051803.0,386810.0,190530.0,202269.0,779609.0,0.0731,527095.0,886812.0,1324917.0,1188387.0,259291.0,550317.0,3322912.0,30518.0,5546946.0,4767337.0,0.1405,0.5198,5124038.0,2395173.0,1,0.0833,1,0.0,-0.000614,0.4802,0.1259,-29480.0,2,13768688.0,0.0429,0.2813
KH004075,2023-06-30,30,M,HP,6,0,1,0,14250111.0,582493.0,0.0409,13197449.0,14883036.0,132613.0,0.0462,1,3,99132479.0,5898511.0,0,0.0,0.0,1019031.0,176899841.0,648801.0,154785.0,333812.0,1137398.0,0.0798,509514.0,1282087.0,1126788.0,1812172.0,770809.0,788615.0,4498384.0,0.0,7427383.0,6289985.0,0.1531,0.5212,6822728.0,3366427.0,2,0.1667,1,0.0,-0.00452,0.4788,0.5797,-27294.0,2,15854572.0,0.1305,0.4868
KH004076,2023-06-30,31,M,HN,24,1,4,1,11001205.0,482875.0,0.0439,10478829.0,13161658.0,144723.0,0.129,0,0,0.0,0.0,0,0.0,0.0,330928.0,132014465.0,431478.0,87833.0,287759.0,807070.0,0.0734,46742.0,577324.0,1094150.0,2476622.0,2287990.0,752431.0,6611193.0,0.0,8042329.0,7235259.0,0.1004,0.731,2958876.0,798851.0,2,0.1667,2,0.0,0.008356,0.269,0.0,-72027.0,4,36432749.0,0.1127,0.4076
KH004077,2023-06-30,39,F,OTHER,19,1,1,0,4971759.0,218477.0,0.0439,4763299.0,5468725.0,228061.0,0.0073,1,1,32515901.0,1719269.0,0,0.0,0.0,1051161.0,61380382.0,582740.0,50502.0,167223.0,800465.0,0.161,542814.0,1038988.0,1075082.0,132418.0,2452997.0,150219.0,3810716.0,0.0,6192983.0,5392518.0,0.1293,1.2456,-1221224.0,577512.0,2,0.1667,7,-1301536.0,-0.001001,-0.2456,0.545,-46350.0,2,30984195.0,0.0259,0.4497
KH004078,2023-06-30,30,M,HCM,34,1,1,0,10979015.0,584189.0,0.0532,9690070.0,11972570.0,-136977.0,0.0722,0,0,0.0,0.0,1,32832765.0,13728360.0,300415.0,131748178.0,739379.0,112701.0,209434.0,1061514.0,0.0967,530550.0,573066.0,1808854.0,1881876.0,4859380.0,535017.0,9085127.0,0.0,11250257.0,10188743.0,0.0944,1.0247,-271242.0,92446.0,5,0.4167,8,-245203.0,-0.003267,-0.0247,0.2492,-603.0,2,12531616.0,0.0939,-0.0072
KH004079,2023-06-30,40,M,DN,6,1,4,0,12094872.0,412279.0,0.0341,10578177.0,13610869.0,109490.0,0.0133,0,0,0.0,0.0,0,0.0,0.0,1077253.0,145138470.0,714737.0,129187.0,327914.0,1171838.0,0.0969,552710.0,2347907.0,842353.0,1075464.0,1685884.0,378531.0,3982232.0,3577395.0,11632082.0,10460244.0,0.1007,0.9617,462790.0,118684.0,1,0.0833,7,0.0,-0.000423,0.0383,0.0,10352.0,3,41074751.0,0.0249,0.5424
KH004080,2023-06-30,29,F,HN,14,1,4,0,17646815.0,798327.0,0.0452,15191840.0,18458397.0,242778.0,0.0016,1,3,84880543.0,5283964.0,1,38772082.0,19063731.0,184658.0,217045744.0,475395.0,118184.0,320642.0,914221.0,0.0518,65300.0,112778.0,739522.0,143252.0,327602.0,228403.0,1438779.0,0.0,2531078.0,1616857.0,0.3612,0.1434,15115737.0,4464177.0,0,0.0,2,0.0,3.9e-05,0.8566,0.5839,8192.0,3,48754828.0,0.0378,0.1942
KH004081,2023-06-30,49,F,HCM,120,0,2,0,8998704.0,408783.0,0.0454,8474791.0,9717456.0,-139826.0,0.0443,0,0,0.0,0.0,1,9631696.0,7424185.0,-1046550.0,107984446.0,572064.0,179495.0,349091.0,1100650.0,0.1223,446497.0,1002693.0,4342757.0,316765.0,6850817.0,910764.0,12421103.0,867925.0,15838868.0,14738218.0,0.0695,1.7601,-6840164.0,785931.0,6,0.5,11,-7004121.0,0.006104,-0.7601,0.0892,36029.0,1,19460555.0,0.0915,0.5409
KH004082,2023-06-30,37,M,HN,28,1,5,1,30357576.0,509047.0,0.0168,27683284.0,34089610.0,178127.0,0.0191,0,0,0.0,0.0,0,0.0,0.0,304173.0,364290911.0,550414.0,61821.0,415071.0,1027306.0,0.0338,15212.0,1051917.0,1397648.0,856536.0,631807.0,317495.0,3203486.0,0.0,5297921.0,4270615.0,0.1939,0.1745,25059655.0,11664524.0,2,0.1667,0,0.0,-0.005294,0.8255,0.0,-130757.0,3,41524533.0,0.1101,-0.0117
KH004083,2023-06-30,30,F,HCM,27,1,1,0,5023822.0,271561.0,0.0541,4367813.0,5186749.0,-141643.0,0.0112,0,0,0.0,0.0,0,0.0,0.0,78366.0,60285864.0,430369.0,59543.0,433351.0,923263.0,0.1838,287296.0,589545.0,2542433.0,851101.0,1356174.0,730876.0,5480584.0,0.0,7280688.0,6357425.0,0.1268,1.4492,-2256866.0,430985.0,7,0.5833,6,-2484364.0,-0.008183,-0.4492,0.0,-55657.0,0,0.0,0.032,0.8453
KH004084,2023-06-30,30,F,HCM,9,1,4,0,25158755.0,741472.0,0.0295,22965562.0,26824172.0,-58118.0,0.0585,0,0,0.0,0.0,0,0.0,0.0,-313832.0,301905054.0,475997.0,117015.0,241379.0,834391.0,0.0332,646069.0,870798.0,831126.0,854912.0,3355692.0,250274.0,5292004.0,0.0,7643262.0,6808871.0,0.1092,0.3038,17515493.0,2216122.0,2,0.1667,1,0.0,-0.001188,0.6962,0.0,4800.0,0,0.0,0.244,-0.2083
KH004085,2023-06-30,30,M,OTHER,6,0,1,1,11847102.0,157416.0,0.0133,11586382.0,13144646.0,-297566.0,0.0865,0,0,0.0,0.0,1,17309918.0,11993783.0,432290.0,142165226.0,682589.0,161030.0,338414.0,1182033.0,0.0998,65163.0,224294.0,1827002.0,2432023.0,1658559.0,194078.0,6111662.0,0.0,7583152.0,6401119.0,0.1559,0.6401,4263950.0,444250.0,1,0.0833,2,0.0,-0.0007,0.3599,0.1218,679.0,1,14970722.0,0.0155,-0.2606
KH004086,2023-06-30,45,F,HCM,71,1,2,0,19897580.0,1100278.0,0.0553,18355684.0,22707761.0,-438353.0,0.0024,0,0,0.0,0.0,1,45442664.0,33010056.0,798439.0,238770964.0,634478.0,71799.0,324951.0,1031228.0,0.0518,565443.0,1159255.0,1089769.0,790274.0,695466.0,405090.0,2980599.0,2677771.0,8414296.0,7383068.0,0.1226,0.4229,11483284.0,4681763.0,1,0.0833,2,0.0,-0.004401,0.5771,0.1903,-57923.0,0,0.0,0.0716,-0.1522
KH004087,2023-06-30,24,M,HN,6,0,2,0,13631913.0,182521.0,0.0134,13132578.0,14669536.0,217164.0,0.0144,1,1,160758932.0,7440901.0,0,0.0,0.0,-702226.0,171023859.0,707533.0,207502.0,190699.0,1105734.0,0.0811,90240.0,739762.0,695766.0,329308.0,3977841.0,327457.0,5330372.0,0.0,7266108.0,6160374.0,0.1522,0.533,6365805.0,1636740.0,1,0.0833,1,0.0,-0.002925,0.467,0.9827,-60669.0,0,0.0,0.0434,0.6212
KH004088,2023-06-30,29,M,HN,118,1,2,0,23297815.0,953620.0,0.0409,20070795.0,26385508.0,265028.0,0.0543,1,3,222426153.0,12253698.0,1,48854241.0,30295057.0,-241689.0,291827473.0,294893.0,165134.0,299324.0,759351.0,0.0326,112593.0,168768.0,788236.0,1235762.0,488679.0,632501.0,3145178.0,0.0,4185890.0,3426539.0,0.1814,0.1797,19111925.0,4539362.0,1,0.0833,0,0.0,0.005194,0.8203,0.9703,26857.0,0,0.0,0.0202,0.1215
KH004089,2023-06-30,30,M,DN,6,0,5,1,10863093.0,580963.0,0.0535,10507540.0,11571824.0,132776.0,0.0613,0,0,0.0,0.0,0,0.0,0.0,-436969.0,130357114.0,295914.0,97006.0,281274.0,674194.0,0.0621,346802.0,1435670.0,3067960.0,1542239.0,1462362.0,265753.0,6338314.0,0.0,8794980.0,8120786.0,0.0767,0.8096,2068113.0,210668.0,1,0.0833,1,0.0,0.003767,0.1904,0.0,-84405.0,1,10090887.0,0.051,0.1056
KH004090,2023-06-30,34,M,HCM,6,1,3,0,7632010.0,609805.0,0.0799,7040965.0,8381607.0,-158872.0,0.0666,1,2,60966636.0,3668128.0,0,0.0,0.0,-53636.0,95252253.0,604405.0,75237.0,371309.0,1050951.0,0.1377,838052.0,602426.0,1013589.0,966593.0,380842.0,467239.0,2828263.0,0.0,5319692.0,4268741.0,0.1976,0.697,2312318.0,861825.0,1,0.0833,1,0.0,-0.002056,0.303,0.6657,-64761.0,1,16749063.0,0.0487,-0.2414
KH004091,2023-06-30,32,M,OTHER,8,1,3,0,26889739.0,1238512.0,0.0461,24743799.0,29471962.0,206718.0,0.0304,1,1,73345870.0,4010831.0,0,0.0,0.0,1008500.0,326687698.0,621589.0,83660.0,391401.0,1096650.0,0.0408,432568.0,1586830.0,1296913.0,2362714.0,2893158.0,532057.0,7084842.0,0.0,10200890.0,9104240.0,0.1075,0.3794,16688849.0,2163696.0,2,0.1667,1,0.0,-0.007141,0.6206,0.2273,63938.0,0,0.0,0.1091,0.1487
KH004092,2023-06-30,23,M,CT,17,0,3,0,12323011.0,397710.0,0.0323,10695224.0,12648345.0,97458.0,0.0024,0,0,0.0,0.0,0,0.0,0.0,286076.0,147876128.0,404867.0,113016.0,300584.0,818467.0,0.0664,287625.0,645556.0,695879.0,842963.0,1331495.0,594124.0,3464461.0,0.0,5216109.0,4397642.0,0.1569,0.4233,7106902.0,2525567.0,2,0.1667,0,0.0,0.002562,0.5767,0.0,4456.0,3,21620044.0,0.0994,0.678
KH004093,2023-06-30,31,F,OTHER,37,1,5,0,14733967.0,654792.0,0.0444,13398948.0,17522002.0,152206.0,0.0419,1,3,142123855.0,9862522.0,1,16155074.0,12569614.0,170056.0,186670126.0,868959.0,190077.0,185966.0,1245002.0,0.0845,967949.0,1625103.0,1206921.0,287986.0,1591689.0,508289.0,3594885.0,4369202.0,11802141.0,10557139.0,0.1055,0.801,2931826.0,1299358.0,0,0.0,2,0.0,0.01451,0.199,0.8952,-24977.0,2,24700275.0,0.0552,0.8259
KH004094,2023-06-30,34,F,HN,84,1,5,1,24575858.0,582430.0,0.0237,22437484.0,28400722.0,132939.0,0.1244,1,2,174417567.0,10633438.0,1,69826024.0,50382617.0,-274619.0,305543737.0,393502.0,88789.0,311127.0,793418.0,0.0323,189526.0,1214439.0,1745993.0,2565828.0,3963824.0,1157694.0,9433339.0,0.0,11630722.0,10837304.0,0.0682,0.4733,12945136.0,5861848.0,0,0.0,1,0.0,-0.011094,0.5267,0.8282,-7827.0,3,31858560.0,0.0252,0.2175
KH004095,2023-06-30,29,M,CT,10,1,1,0,8065017.0,327896.0,0.0407,7002041.0,9078610.0,-81175.0,0.0236,0,0,0.0,0.0,0,0.0,0.0,246995.0,96780207.0,295222.0,158744.0,235556.0,689522.0,0.0855,284652.0,409651.0,2737713.0,647522.0,6001825.0,806728.0,10193788.0,0.0,11577613.0,10888091.0,0.0596,1.4355,-3512596.0,789843.0,8,0.6667,4,-3272506.0,-0.002056,-0.4355,0.0,36172.0,1,12866122.0,0.0289,0.4239
KH004096,2023-06-30,40,M,HN,6,1,1,0,17325352.0,1232102.0,0.0711,15482372.0,18680600.0,69627.0,0.0013,0,0,0.0,0.0,1,50226575.0,36211720.0,35135.0,207904224.0,691501.0,149257.0,256475.0,1097233.0,0.0633,12650.0,1078209.0,1276869.0,269669.0,4450033.0,456419.0,6452990.0,0.0,8641082.0,7543849.0,0.127,0.4988,8684270.0,1112418.0,2,0.1667,0,0.0,-0.004499,0.5012,0.2416,3172.0,2,27624384.0,0.06,0.58
KH004097,2023-06-30,42,F,DN,23,0,2,0,9875249.0,192850.0,0.0195,9522239.0,11539933.0,-23269.0,0.0466,1,1,24022959.0,1255426.0,1,22236656.0,7046272.0,133020.0,119758410.0,532616.0,63679.0,197516.0,793811.0,0.0804,416504.0,1381074.0,2614440.0,1910899.0,4544953.0,415150.0,9485442.0,0.0,12076831.0,11283020.0,0.0657,1.2229,-2201582.0,589579.0,7,0.5833,8,-2233795.0,0.000461,-0.2229,0.3904,-3191.0,1,15612858.0,0.0124,-0.2575
KH004098,2023-06-30,34,M,HCM,29,0,5,0,12449678.0,586509.0,0.0471,10636214.0,14277509.0,76723.0,0.0326,1,2,25461237.0,1706978.0,1,34514503.0,26620494.0,-105210.0,151103119.0,284020.0,137942.0,366503.0,788465.0,0.0633,251986.0,107506.0,1454638.0,332366.0,2903671.0,800005.0,5490680.0,0.0,6638637.0,5850172.0,0.1188,0.5332,5811041.0,1815797.0,1,0.0833,1,0.0,-0.001654,0.4668,0.4015,-13710.0,2,25882784.0,0.1065,-0.2468
KH004099,2023-06-30,36,M,DN,12,1,3,0,13795046.0,737434.0,0.0535,12664895.0,14416103.0,201549.0,0.047,0,0,0.0,0.0,0,0.0,0.0,680279.0,165540547.0,249561.0,89593.0,278261.0,617415.0,0.0448,637022.0,840583.0,2280392.0,254390.0,3179821.0,562182.0,6276785.0,0.0,8371805.0,7754390.0,0.0737,0.6069,5423241.0,1109662.0,2,0.1667,2,0.0,-0.005468,0.3931,0.0,9424.0,2,23431066.0,0.1257,-0.1541
KH004100,2023-06-30,22,M,HN,6,1,3,0,6290207.0,200724.0,0.0319,5985863.0,7054705.0,-70597.0,0.0459,0,0,0.0,0.0,0,0.0,0.0,673666.0,75482485.0,455032.0,113140.0,331292.0,899464.0,0.143,703607.0,2286800.0,348824.0,654000.0,2564932.0,124834.0,3692590.0,2574007.0,10156468.0,9257004.0,0.0886,1.6146,-3866261.0,1274588.0,4,0.3333,4,-3850724.0,-0.002718,-0.6146,0.0,-56079.0,2,29776646.0,0.2094,0.4844
KH004101,2023-06-30,31,F,HCM,8,1,1,0,8744787.0,537927.0,0.0615,8533218.0,9334932.0,197584.0,0.1003,0,0,0.0,0.0,0,0.0,0.0,153081.0,104937444.0,545154.0,111745.0,331310.0,988209.0,0.113,821792.0,396693.0,316263.0,1211413.0,225986.0,604677.0,2358339.0,0.0,4565033.0,3576824.0,0.2165,0.522,4179754.0,1816233.0,2,0.1667,2,0.0,-0.003916,0.478,0.0,20282.0,2,28341156.0,0.1477,0.5191
KH004102,2023-06-30,43,F,HN,25,1,2,0,26133975.0,1475508.0,0.0565,24449712.0,30072868.0,60811.0,0.0617,1,1,53236584.0,3645159.0,1,32711342.0,21453798.0,765748.0,317252858.0,454369.0,136395.0,175119.0,765883.0,0.0293,444545.0,776164.0,3027553.0,2288767.0,5153955.0,420882.0,10891157.0,3672118.0,16549867.0,15783984.0,0.0463,0.6333,9584108.0,4748387.0,0,0.0,0,0.0,0.003423,0.3667,0.2741,-82566.0,0,0.0,0.1336,-0.2721
KH004103,2023-06-30,31,F,HN,16,1,2,0,20691000.0,878938.0,0.0425,17695748.0,22678134.0,21531.0,0.0785,1,3,232514380.0,13301611.0,1,34924851.0,26748156.0,408523.0,261593605.0,785824.0,171007.0,216694.0,1173525.0,0.0567,935648.0,461370.0,2142761.0,358689.0,633425.0,771025.0,3905900.0,0.0,6476443.0,5302918.0,0.1812,0.313,14214557.0,4378430.0,0,0.0,1,0.0,0.007498,0.687,1.0771,15074.0,4,46330764.0,0.0052,0.6073
KH004104,2023-06-30,29,M,HP,32,1,4,0,12988538.0,711837.0,0.0548,12254480.0,13841468.0,22420.0,0.0939,0,0,0.0,0.0,1,22830374.0,17072867.0,-46503.0,155862461.0,181322.0,162859.0,329675.0,673856.0,0.0519,1163656.0,1930602.0,1147723.0,823191.0,3053175.0,761196.0,5785285.0,2417426.0,11970825.0,11296969.0,0.0563,0.9216,1017713.0,354849.0,0,0.0,5,0.0,-0.0005,0.0784,0.1465,-7324.0,0,0.0,0.2582,0.3341
KH004105,2023-06-30,53,F,OTHER,6,0,5,0,14920232.0,1026790.0,0.0688,14096459.0,17684846.0,198941.0,0.1357,0,0,0.0,0.0,0,0.0,0.0,292598.0,179042790.0,190237.0,72291.0,347869.0,610397.0,0.0409,1267116.0,753029.0,2262846.0,1048030.0,814665.0,971595.0,5097136.0,0.0,7727678.0,7117281.0,0.079,0.5179,7192554.0,731060.0,1,0.0833,0,0.0,-0.003052,0.4821,0.0,13172.0,0,0.0,0.244,0.7314
KH004106,2023-06-30,49,M,CT,44,1,3,0,11319383.0,588933.0,0.052,10411866.0,13401390.0,14728.0,0.2169,0,0,0.0,0.0,0,0.0,0.0,-682403.0,135832599.0,645266.0,224274.0,259189.0,1128729.0,0.0997,170511.0,444332.0,1688970.0,333163.0,4448311.0,694548.0,7164992.0,4233184.0,13141748.0,12013019.0,0.0859,1.161,-1822365.0,191432.0,7,0.5833,7,-1556778.0,0.004259,-0.161,0.0,13102.0,3,37581100.0,0.142,0.7056
KH004107,2023-06-30,38,M,HCM,6,0,3,0,26645163.0,1327344.0,0.0498,23957075.0,31115253.0,27696.0,0.0589,0,0,0.0,0.0,0,0.0,0.0,316072.0,319741958.0,534828.0,74410.0,185796.0,795034.0,0.0298,215605.0,401056.0,1980840.0,1538528.0,4901790.0,810539.0,9231697.0,0.0,10643392.0,9848358.0,0.0747,0.3994,16001771.0,6022049.0,1,0.0833,1,0.0,0.003973,0.6006,0.0,34294.0,2,39593106.0,0.0037,0.1435
KH004108,2023-06-30,44,M,HN,9,1,1,0,11700729.0,625987.0,0.0535,10614385.0,12136600.0,371841.0,0.0539,0,0,0.0,0.0,0,0.0,0.0,-216287.0,140408747.0,346090.0,112933.0,245531.0,704554.0,0.0602,384037.0,870677.0,1335784.0,1296982.0,3171437.0,169795.0,5973998.0,144599.0,8077865.0,7373311.0,0.0872,0.6904,3622864.0,1645618.0,0,0.0,2,0.0,-0.001055,0.3096,0.0,-52791.0,2,23173897.0,0.0055,0.2179
KH004109,2023-06-30,22,F,HN,21,1,1,0,14476788.0,829379.0,0.0573,14084137.0,16733768.0,216535.0,0.0649,1,1,155783884.0,10401453.0,0,0.0,0.0,394668.0,184122905.0,315714.0,59341.0,202413.0,577468.0,0.0399,1424616.0,417465.0,3442026.0,2798732.0,2881807.0,1166892.0,10289457.0,129850.0,12838856.0,12261388.0,0.045,0.8869,1637932.0,236795.0,1,0.0833,2,0.0,0.005782,0.1131,0.8967,14437.0,0,0.0,0.1083,-0.036
KH004110,2023-06-30,28,M,HN,32,1,5,0,22928486.0,876344.0,0.0382,22134284.0,23721702.0,287197.0,0.0402,0,0,0.0,0.0,1,51374347.0,24647625.0,-1079970.0,275141827.0,322890.0,87227.0,268514.0,678631.0,0.0296,5972.0,284124.0,1277473.0,206279.0,1137819.0,348284.0,2969855.0,1500426.0,5439008.0,4760377.0,0.1248,0.2372,17489478.0,5144271.0,2,0.1667,1,0.0,0.001801,0.7628,0.1867,75480.0,0,0.0,0.3225,0.4522
KH004111,2023-06-30,31,M,OTHER,7,1,1,0,9049460.0,620584.0,0.0686,8026317.0,9400733.0,378153.0,0.011,0,0,0.0,0.0,1,16823948.0,8007116.0,466666.0,108593520.0,273641.0,67757.0,206981.0,548379.0,0.0606,1193951.0,294122.0,3443052.0,1719997.0,2266977.0,407477.0,7837503.0,0.0,9873955.0,9325576.0,0.0555,1.0911,-824495.0,207846.0,1,0.0833,6,-911550.0,0.006478,-0.0911,0.1549,23277.0,3,38709214.0,0.0111,0.0077
KH004112,2023-06-30,33,F,HCM,71,0,1,1,28483422.0,2126950.0,0.0747,24485176.0,29886416.0,100481.0,0.0088,0,0,0.0,0.0,1,41698521.0,24528794.0,120148.0,341801066.0,706332.0,161932.0,182765.0,1051029.0,0.0369,44823.0,231749.0,2473926.0,1144056.0,3156806.0,612630.0,7387418.0,0.0,8715019.0,7663990.0,0.1206,0.306,19768403.0,9811280.0,0,0.0,2,0.0,-0.005091,0.694,0.122,-112354.0,0,0.0,0.066,0.5725
KH004113,2023-06-30,31,F,OTHER,29,0,3,0,6153572.0,329403.0,0.0535,5826498.0,7039979.0,522570.0,0.0769,0,0,0.0,0.0,1,17676221.0,13023908.0,-328584.0,73842860.0,573264.0,114984.0,243276.0,931524.0,0.1514,1676817.0,1751080.0,1448768.0,1068975.0,3165118.0,374180.0,6057041.0,494309.0,10910771.0,9979247.0,0.0854,1.7731,-4757199.0,1610423.0,7,0.5833,8,-4672000.0,0.004978,-0.7731,0.2394,-50319.0,1,14906878.0,0.1456,0.3567
KH004114,2023-06-30,22,F,HP,6,1,5,0,30773178.0,2217852.0,0.0721,28289472.0,33515935.0,147479.0,0.0323,0,0,0.0,0.0,0,0.0,0.0,-71928.0,369278139.0,688547.0,81869.0,429912.0,1200328.0,0.039,364952.0,1336176.0,2520765.0,2550871.0,5982327.0,465168.0,11519131.0,0.0,14420587.0,13220259.0,0.0832,0.4686,16352591.0,5782605.0,1,0.0833,1,0.0,-0.001047,0.5314,0.0,-109083.0,0,0.0,0.161,0.4771
KH004115,2023-06-30,38,M,DN,31,1,3,0,10743737.0,667460.0,0.0621,10026420.0,12589986.0,-213971.0,0.0525,0,0,0.0,0.0,1,29481168.0,15528810.0,28384.0,128924840.0,596029.0,172263.0,341397.0,1109689.0,0.1033,331368.0,1370731.0,2092372.0,538309.0,2123422.0,588229.0,5342332.0,4424561.0,12578681.0,11468992.0,0.0882,1.1708,-1834944.0,237240.0,4,0.3333,9,-1985459.0,-0.008246,-0.1708,0.2287,-20548.0,1,10269742.0,0.3244,0.272
KH004116,2023-06-30,39,F,OTHER,28,1,3,0,11342053.0,449231.0,0.0396,11032440.0,13091872.0,-54354.0,0.0085,0,0,0.0,0.0,0,0.0,0.0,119697.0,136104642.0,730990.0,114353.0,194339.0,1039682.0,0.0917,1080270.0,710080.0,763026.0,1712280.0,4080686.0,740259.0,7296251.0,0.0,10126283.0,9086601.0,0.1027,0.8928,1215770.0,178518.0,2,0.1667,2,0.0,0.001329,0.1072,0.0,-24532.0,1,13814254.0,0.0906,-0.1956
KH004117,2023-06-30,47,F,HN,33,1,1,0,5238020.0,234251.0,0.0447,5094364.0,6066411.0,-270966.0,0.1165,1,2,23463963.0,1287053.0,1,12036716.0,5759393.0,-663575.0,64143291.0,339152.0,102431.0,263279.0,704862.0,0.1346,900562.0,145994.0,1686621.0,1454253.0,2506519.0,443660.0,6091053.0,3872229.0,11714700.0,11009838.0,0.0602,2.2365,-6476680.0,2998620.0,5,0.4167,6,-5483477.0,0.00082,-1.2365,0.5648,18499.0,1,6993788.0,0.0905,0.7131
KH004118,2023-06-30,28,F,HCM,59,1,3,0,10383968.0,518256.0,0.0499,9947077.0,12331570.0,283158.0,0.0475,0,0,0.0,0.0,0,0.0,0.0,293546.0,124607615.0,678644.0,193911.0,221349.0,1093904.0,0.1053,101166.0,1124127.0,2924627.0,1852990.0,1979908.0,976587.0,7734112.0,0.0,10053309.0,8959405.0,0.1088,0.9682,330659.0,146075.0,0,0.0,11,0.0,-0.009036,0.0318,0.0,-38479.0,1,15671064.0,0.2012,0.6659
